	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC	mode	best_C
0	Allen	Allen	0.636094674556213	0.4260056683534974	0.5	0.6410256410256411	0.223606797749979	CD8	0.1
1	Allen	Choueiri	0.7435897435897436	0.276984126984127	0.4444444444444444	0.6875	0.28941438070815306	CD8	0.1
2	Allen	Gide	0.8204545454545454	0.8579128515612521	0.7605633802816901	0.7671232876712328	0.5576027657648286	CD8	0.1
3	Allen	Hugo	0.49404761904761907	0.511961401364032	0.5185185185185186	0.5	0.0	CD8	0.1
4	Allen	IMVigor210	0.5876598465473145	0.2730181069090543	0.3627450980392157	0.5637583892617449	0.0957825556942573	CD8	0.1
5	Allen	IMmotion150	0.6962250712250712	0.45028160034448916	0.5210084033613446	0.6545454545454545	0.27882189234191135	CD8	0.1
6	Allen	Kim	0.7727272727272727	0.6209649062885536	0.5	0.6444444444444445	0.26967994498529685	CD8	0.1
7	Allen	Liu	0.5218033998521803	0.44745437828767054	0.35714285714285715	0.4953271028037383	-0.05789872178696933	CD8	0.1
8	Allen	MGH	0.5018939393939394	0.4638628874285559	0.4166666666666667	0.5882352941176471	0.09848484848484848	CD8	0.1
9	Allen	Miao	0.5	0.2629564879564879	0.3636363636363636	0.5882352941176471	0.06356417261637282	CD8	0.1
10	Allen	Riaz	0.646341463414634	0.46946026127577756	0.34285714285714286	0.5490196078431373	0.10847743819164835	CD8	0.1
11	Allen	Rose	0.589041095890411	0.22154841888593524	0.339622641509434	0.6067415730337079	0.13941911797356227	CD8	0.1
12	Allen	SU2CLC1	0.6188322368421053	0.4569523918969137	0.5060240963855421	0.5980392156862745	0.17296501815952614	CD8	0.1
13	Allen	SU2CLC2	0.3897058823529412	0.38363820025704615	0.3	0.44	-0.14417419705003606	CD8	0.1
14	Allen	Snyder	0.5408163265306123	0.3412250865258384	0.5	0.6190476190476191	0.2041241452319315	CD8	0.1
15	Allen	Zhao	0.4090909090909091	0.4472861926104288	0.39999999999999997	0.52	0.006715191366878169	CD8	0.1
16	Choueiri	Allen	0.636094674556213	0.4260056683534974	0.5	0.6410256410256411	0.223606797749979	CD8	0.1
17	Choueiri	Choueiri	0.7435897435897436	0.276984126984127	0.4444444444444444	0.6875	0.28941438070815306	CD8	0.1
18	Choueiri	Gide	0.8204545454545454	0.8579128515612521	0.7246376811594203	0.7397260273972602	0.5124002612589078	CD8	0.1
19	Choueiri	Hugo	0.49404761904761907	0.511961401364032	0.5185185185185186	0.5	0.0	CD8	0.1
20	Choueiri	IMVigor210	0.5876598465473145	0.2730181069090543	0.34871794871794876	0.5738255033557047	0.08117331896411813	CD8	0.1
21	Choueiri	IMmotion150	0.6962250712250712	0.45028160034448916	0.5263157894736842	0.6727272727272727	0.29417420270727607	CD8	0.1
22	Choueiri	Kim	0.7727272727272727	0.6209649062885536	0.5161290322580646	0.6666666666666666	0.2984440079997103	CD8	0.1
23	Choueiri	Liu	0.5218033998521803	0.44745437828767054	0.34146341463414637	0.4953271028037383	-0.06762749445676275	CD8	0.1
24	Choueiri	MGH	0.5018939393939394	0.4638628874285559	0.4166666666666667	0.5882352941176471	0.09848484848484848	CD8	0.1
25	Choueiri	Miao	0.5	0.2629564879564879	0.3636363636363636	0.5882352941176471	0.06356417261637282	CD8	0.1
26	Choueiri	Riaz	0.646341463414634	0.46946026127577756	0.29411764705882354	0.5294117647058824	0.029101262323732426	CD8	0.1
27	Choueiri	Rose	0.589041095890411	0.22154841888593524	0.30769230769230765	0.5955056179775281	0.09110208190968476	CD8	0.1
