	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC	mode	best_C
0	Allen	Allen	0.5295857988165681	0.36692007690477824	0.4848484848484849	0.5641025641025641	0.14509525002200233	PDL1	0.1
1	Allen	Choueiri	0.5897435897435896	0.1998196248196248	0.2222222222222222	0.5625	-0.041344911529736156	PDL1	0.1
2	Allen	Gide	0.7829545454545455	0.8475842136255771	0.7250000000000001	0.6986301369863014	0.39166666666666666	PDL1	0.1
3	Allen	Hugo	0.5952380952380952	0.5756774660358348	0.3157894736842105	0.5	0.06023386019368342	PDL1	0.1
4	Allen	IMVigor210	0.5610613810741688	0.24861253455164162	0.3724696356275303	0.4798657718120805	0.08415362824982575	PDL1	0.1
5	Allen	IMmotion150	0.6194800569800569	0.37784642907272925	0.4777777777777778	0.4303030303030303	0.15345614739654181	PDL1	0.1
6	Allen	Kim	0.7904040404040403	0.550174113185994	0.6428571428571429	0.7777777777777778	0.49690460347332066	PDL1	0.1
7	Allen	Liu	0.5266075388026608	0.40131142357406124	0.30303030303030304	0.5700934579439252	0.01910608419025952	PDL1	0.1
8	Allen	MGH	0.4867424242424243	0.40129117100060985	0.25	0.6470588235294118	0.11236664374387369	PDL1	0.1
9	Allen	Miao	0.1	0.17187929717341482	0.21052631578947364	0.11764705882352941	-0.7171371656006362	PDL1	0.1
10	Allen	Riaz	0.4878048780487805	0.1927178328210558	0.3333333333333333	0.6078431372549019	0.10908748176672764	PDL1	0.1
11	Allen	Rose	0.6207191780821918	0.3377645389503626	0.29850746268656714	0.47191011235955055	0.04918508338350661	PDL1	0.1
12	Allen	SU2CLC1	0.6134868421052632	0.5277488799890673	0.5227272727272727	0.5882352941176471	0.17736437767949806	PDL1	0.1
13	Allen	SU2CLC2	0.5477941176470589	0.3176485810385267	0.33333333333333326	0.52	-0.03500700210070025	PDL1	0.1
14	Allen	Snyder	0.673469387755102	0.4360222901576285	0.5714285714285714	0.5714285714285714	0.2857142857142857	PDL1	0.1
15	Allen	Zhao	0.6623376623376623	0.693693094922552	0.631578947368421	0.72	0.42841224443765613	PDL1	0.1
16	Choueiri	Allen	0.5295857988165681	0.36692007690477824	0.5	0.5384615384615384	0.14744195615489714	PDL1	0.1
17	Choueiri	Choueiri	0.5897435897435896	0.1998196248196248	0.2	0.5	-0.10087125544480041	PDL1	0.1
18	Choueiri	Gide	0.7829545454545455	0.8475842136255771	0.75	0.6986301369863014	0.38853600511757885	PDL1	0.1
19	Choueiri	Hugo	0.5952380952380952	0.5756774660358348	0.5454545454545454	0.6153846153846154	0.2828894749305018	PDL1	0.1
20	Choueiri	IMVigor210	0.5610613810741688	0.24861253455164162	0.3802816901408451	0.40939597315436244	0.08435579673556465	PDL1	0.1
21	Choueiri	IMmotion150	0.6194800569800569	0.37784642907272925	0.47959183673469385	0.38181818181818183	0.17318573640681234	PDL1	0.1
22	Choueiri	Kim	0.7904040404040403	0.550174113185994	0.5454545454545454	0.6666666666666666	0.3424747597107866	PDL1	0.1
23	Choueiri	Liu	0.5266075388026608	0.40131142357406124	0.4358974358974359	0.5887850467289719	0.11407570587904883	PDL1	0.1
24	Choueiri	MGH	0.4867424242424243	0.40129117100060985	0.2222222222222222	0.5882352941176471	-0.018993429409939658	PDL1	0.1
25	Choueiri	Miao	0.1	0.17187929717341482	0.38095238095238093	0.23529411764705882	-0.3872983346207417	PDL1	0.1
26	Choueiri	Riaz	0.4878048780487805	0.1927178328210558	0.30303030303030304	0.5490196078431373	0.04865249835436819	PDL1	0.1
27	Choueiri	Rose	0.6207191780821918	0.3377645389503626	0.30952380952380953	0.34831460674157305	0.053427341627946094	PDL1	0.1
28	Choueiri	SU2CLC1	0.6134868421052632	0.5277488799890673	0.4901960784313726	0.49019607843137253	0.04851973684210526	PDL1	0.1
29	Choueiri	SU2CLC2	0.5477941176470589	0.3176485810385267	0.4761904761904762	0.56	0.14417419705003606	PDL1	0.1
30	Choueiri	Snyder	0.673469387755102	0.4360222901576285	0.5217391304347825	0.47619047619047616	0.15811388300841897	PDL1	0.1
31	Choueiri	Zhao	0.6623376623376623	0.693693094922552	0.6086956521739131	0.64	0.2774251285747237	PDL1	0.1
32	Gide	Allen	0.5295857988165681	0.36692007690477824	0.3076923076923077	0.5384615384615384	-0.038461538461538464	PDL1	0.1
33	Gide	Choueiri	0.5897435897435896	0.1998196248196248	0.3333333333333333	0.75	0.1794871794871795	PDL1	0.1
34	Gide	Gide	0.7829545454545455	0.8475842136255771	0.7341772151898733	0.7123287671232876	0.4210139319894313	PDL1	0.1
35	Gide	Hugo	0.5952380952380952	0.5756774660358348	0.22222222222222224	0.46153846153846156	-0.03289758474798845	PDL1	0.1
36	Gide	IMVigor210	0.5610613810741688	0.24861253455164162	0.3791469194312797	0.5604026845637584	0.11794515177888779	PDL1	0.1
37	Gide	IMmotion150	0.6194800569800569	0.37784642907272925	0.4678362573099415	0.4484848484848485	0.1292166534399178	PDL1	0.1
38	Gide	Kim	0.7904040404040403	0.550174113185994	0.6428571428571429	0.7777777777777778	0.49690460347332066	PDL1	0.1
39	Gide	Liu	0.5266075388026608	0.40131142357406124	0.2456140350877193	0.5981308411214953	0.04685310366733567	PDL1	0.1
40	Gide	MGH	0.4867424242424243	0.40129117100060985	0.13333333333333333	0.6176470588235294	-0.012763993017791393	PDL1	0.1
41	Gide	Miao	0.1	0.17187929717341482	0.25000000000000006	0.29411764705882354	-0.3337119062359573	PDL1	0.1
42	Gide	Riaz	0.4878048780487805	0.1927178328210558	0.37037037037037035	0.6666666666666666	0.17460757394239457	PDL1	0.1
43	Gide	Rose	0.6207191780821918	0.3377645389503626	0.3333333333333333	0.550561797752809	0.1223091442803655	PDL1	0.1
44	Gide	SU2CLC1	0.6134868421052632	0.5277488799890673	0.5679012345679012	0.6568627450980392	0.2866407785309893	PDL1	0.1
45	Gide	SU2CLC2	0.5477941176470589	0.3176485810385267	0.25	0.52	-0.10294117647058823	PDL1	0.1
46	Gide	Snyder	0.673469387755102	0.4360222901576285	0.5714285714285714	0.5714285714285714	0.2857142857142857	PDL1	0.1
47	Gide	Zhao	0.6623376623376623	0.693693094922552	0.5000000000000001	0.68	0.3626203338114211	PDL1	0.1
48	Hugo	Allen	0.5295857988165681	0.36692007690477824	0.48780487804878053	0.46153846153846156	0.08058229640253803	PDL1	0.1
49	Hugo	Choueiri	0.5897435897435896	0.1998196248196248	0.42857142857142855	0.5	0.32387513781564786	PDL1	0.1
50	Hugo	Gide	0.7829545454545455	0.8475842136255771	0.7368421052631579	0.6575342465753424	0.3105444629732078	PDL1	0.1
51	Hugo	Hugo	0.5952380952380952	0.5756774660358348	0.4799999999999999	0.5	0.012012499502607453	PDL1	0.1
52	Hugo	IMVigor210	0.5610613810741688	0.24861253455164162	0.3858520900321543	0.35906040268456374	0.09379006430483489	PDL1	0.1
53	Hugo	IMmotion150	0.6194800569800569	0.37784642907272925	0.4752475247524752	0.3575757575757576	0.17118419700436516	PDL1	0.1
54	Hugo	Kim	0.7904040404040403	0.550174113185994	0.5365853658536586	0.5777777777777777	0.34293416296046075	PDL1	0.1
55	Hugo	Liu	0.5266075388026608	0.40131142357406124	0.5050505050505051	0.5420560747663551	0.10709779179611367	PDL1	0.1
56	Hugo	MGH	0.4867424242424243	0.40129117100060985	0.34782608695652173	0.5588235294117647	0.015477391468340885	PDL1	0.1
57	Hugo	Miao	0.1	0.17187929717341482	0.38095238095238093	0.23529411764705882	-0.3872983346207417	PDL1	0.1
58	Hugo	Riaz	0.4878048780487805	0.1927178328210558	0.25641025641025644	0.43137254901960786	-0.06843303110456209	PDL1	0.1
59	Hugo	Rose	0.6207191780821918	0.3377645389503626	0.3111111111111111	0.30337078651685395	0.0544513659389963	PDL1	0.1
