	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC
0	Allen	Allen	0.7041420118343196	0.4666143479192494	0.5454545454545455	0.6153846153846154	0.2539166875385041
1	Allen	Choueiri	0.6410256410256411	0.21428571428571427	0.35294117647058826	0.3125	0.18156825980064073
2	Allen	Gide	0.7242424242424242	0.7219480621271278	0.7368421052631579	0.6575342465753424	0.3105444629732078
3	Allen	Hugo	0.44047619047619047	0.5345600911202414	0.5	0.46153846153846156	-0.08333333333333333
4	Allen	IMVigor210	0.46835038363171355	0.2016934279658783	0.12389380530973451	0.6677852348993288	-0.0729917985587172
5	Allen	IMmotion150	0.6394230769230769	0.4581451364360458	0.45070422535211263	0.2909090909090909	0.0
6	Allen	Kim	0.3964646464646464	0.220742999455484	0.11764705882352941	0.6666666666666666	-0.05330017908890261
7	Allen	Liu	0.5602365114560237	0.4965022598059955	0.5	0.5327102803738317	0.09247608695485715
8	Allen	MGH	0.41287878787878785	0.2930622143052901	0.2608695652173913	0.5	-0.11608043601255663
9	Allen	Miao	0.5	0.2607775557775558	0.47619047619047616	0.35294117647058826	0.1613743060919757
10	Allen	Riaz	0.6682926829268293	0.3925090689486974	0.358974358974359	0.5098039215686274	0.13100037382873314
11	Allen	Rose	0.5573630136986302	0.22212381585752117	0.34146341463414637	0.6966292134831461	0.16312609890460697
12	Allen	SU2CLC1	0.5592105263157895	0.39961899521553107	0.09090909090909091	0.6078431372549019	-0.020277677641345318
13	Allen	SU2CLC2	0.5367647058823529	0.3291781908751723	0.0	0.64	-0.14002800840280097
14	Allen	Snyder	0.7551020408163265	0.5390142021720968	0.5333333333333333	0.6666666666666666	0.2773500981126146
15	Allen	Zhao	0.461038961038961	0.48286391583482835	0.14285714285714288	0.52	-0.07935196008581541
16	Choueiri	Allen	0.4349112426035503	0.2872205150651919	0.48	0.3333333333333333	-0.08219949365267865
17	Choueiri	Choueiri	0.5384615384615384	0.20715488215488215	0.3157894736842105	0.1875	0.0
18	Choueiri	Gide	0.5924242424242425	0.6047900818088748	0.7079646017699115	0.547945205479452	0.0
19	Choueiri	Hugo	0.7083333333333334	0.6658075620032142	0.717948717948718	0.5769230769230769	0.2160246899469287
20	Choueiri	IMVigor210	0.3983375959079284	0.1793195532128951	0.0	0.7651006711409396	-0.04469507605695263
21	Choueiri	IMmotion150	0.5797720797720798	0.3479692143127532	0.4593301435406698	0.3151515151515151	0.10095893147651552
22	Choueiri	Kim	0.23484848484848483	0.1738583122143486	0.15	0.24444444444444444	-0.46296161898907995
23	Choueiri	Liu	0.41869918699187	0.3721203757892688	0.5454545454545454	0.3925233644859813	-0.007661142232068725
24	Choueiri	MGH	0.48484848484848486	0.31199828055481715	0.5217391304347826	0.35294117647058826	0.0
25	Choueiri	Miao	0.31666666666666665	0.20884261163672926	0.38095238095238093	0.23529411764705882	-0.3872983346207417
26	Choueiri	Riaz	0.5292682926829269	0.3144636692846632	0.3278688524590164	0.19607843137254902	0.0
27	Choueiri	Rose	0.4109589041095891	0.15800751010906017	0.1	0.797752808988764	0.03967154632012083
28	Choueiri	SU2CLC1	0.4761513157894737	0.36141093590198103	0.5439999999999999	0.4411764705882353	0.0909343513824287
29	Choueiri	SU2CLC2	0.45588235294117646	0.39147845973293544	0.2105263157894737	0.4	-0.2625752465908215
30	Choueiri	Snyder	0.6224489795918368	0.49965376102594145	0.47058823529411764	0.5714285714285714	0.13483997249264842
31	Choueiri	Zhao	0.4415584415584416	0.3920863134738733	0.6111111111111112	0.44	0.0
32	Gide	Allen	0.665680473372781	0.4322625333595113	0.6	0.5897435897435898	0.3535533905932738
33	Gide	Choueiri	0.717948717948718	0.26011904761904764	0.375	0.375	0.23076923076923078
34	Gide	Gide	0.8090909090909091	0.8622664352895046	0.7865168539325842	0.7397260273972602	0.4775582359114631
35	Gide	Hugo	0.39285714285714285	0.5201364281717338	0.5333333333333333	0.46153846153846156	-0.09759000729485333
36	Gide	IMVigor210	0.5553708439897698	0.2666850185786529	0.37499999999999994	0.3288590604026846	0.055255482418292215
37	Gide	IMmotion150	0.683048433048433	0.4286247036274399	0.46078431372549017	0.3333333333333333	0.09508547008547008
38	Gide	Kim	0.8055555555555555	0.5705709617078424	0.4313725490196078	0.35555555555555557	0.0886968593983624
39	Gide	Liu	0.5506282335550629	0.46721250547347903	0.4842105263157895	0.5420560747663551	0.08875610646132191
40	Gide	MGH	0.5643939393939393	0.4339917267735895	0.380952380952381	0.6176470588235294	0.11488539158071055
41	Gide	Miao	0.24999999999999997	0.1957209457209457	0.47619047619047616	0.35294117647058826	0.1613743060919757
42	Gide	Riaz	0.6292682926829268	0.3521281762986569	0.3111111111111111	0.39215686274509803	0.014608717744769437
43	Gide	Rose	0.6053082191780823	0.2612470851361228	0.30769230769230765	0.29213483146067415	0.04153763452026927
44	Gide	SU2CLC1	0.615953947368421	0.5067868392139923	0.5000000000000001	0.43137254901960786	-0.0028120079416615474
45	Gide	SU2CLC2	0.4191176470588236	0.28066733022954	0.25	0.28	-0.378726042189707
46	Gide	Snyder	0.7142857142857143	0.44281809460380883	0.6086956521739131	0.5714285714285714	0.39528470752104744
47	Gide	Zhao	0.6103896103896104	0.6623247273725742	0.5714285714285713	0.64	0.2631806779839076
48	Hugo	Allen	0.40532544378698226	0.33032570227991703	0.5	0.3333333333333333	0.0
49	Hugo	Choueiri	0.28205128205128205	0.12633547008547008	0.3157894736842105	0.1875	0.0
50	Hugo	Gide	0.3439393939393939	0.45225908528357106	0.7079646017699115	0.547945205479452	0.0
51	Hugo	Hugo	0.863095238095238	0.8752212257740783	0.717948717948718	0.5769230769230769	0.2160246899469287
52	Hugo	IMVigor210	0.5627237851662403	0.2554610267710251	0.37158469945355194	0.22818791946308725	0.0
53	Hugo	IMmotion150	0.42948717948717946	0.2671064740712114	0.45070422535211263	0.2909090909090909	0.0
54	Hugo	Kim	0.4494949494949495	0.3019692959297157	0.4210526315789474	0.26666666666666666	0.0
55	Hugo	Liu	0.4475240206947524	0.3576361467920419	0.5540540540540541	0.38317757009345793	0.0
56	Hugo	MGH	0.5303030303030303	0.47996288933906056	0.5217391304347826	0.35294117647058826	0.0
57	Hugo	Miao	0.25	0.19639652014652012	0.45454545454545453	0.29411764705882354	0.0
58	Hugo	Riaz	0.4585365853658537	0.16542461035556844	0.3278688524590164	0.19607843137254902	0.0
59	Hugo	Rose	0.5590753424657534	0.2289165452820251	0.30476190476190473	0.1797752808988764	0.0
60	Hugo	SU2CLC1	0.49136513157894735	0.3844493266282895	0.5428571428571428	0.37254901960784315	0.0
61	Hugo	SU2CLC2	0.6397058823529411	0.3792934119021076	0.48484848484848486	0.32	0.0
62	Hugo	Snyder	0.37755102040816324	0.2579569240283526	0.5	0.3333333333333333	0.0
63	Hugo	Zhao	0.5844155844155845	0.5663674225229677	0.6111111111111112	0.44	0.0
64	IMVigor210	Allen	0.44082840236686394	0.2877036846871413	0.0	0.6666666666666666	0.0
