	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC
0	Allen	Allen	1.0	0.9999999999999998	1.0	1.0	1.0
1	Allen	Choueiri	0.3846153846153846	0.14595127095127094	0.0	0.625	-0.23076923076923078
2	Allen	Gide	0.7068181818181818	0.7032259185532748	0.6268656716417911	0.6575342465753424	0.35379397968518966
3	Allen	Hugo	0.4226190476190476	0.5189397689246976	0.2727272727272727	0.38461538461538464	-0.21859641244629688
4	Allen	IMVigor210	0.5434782608695652	0.2813671604754332	0.2156862745098039	0.7315436241610739	0.08152997893174947
5	Allen	IMmotion150	0.6176994301994302	0.3675135207473817	0.32	0.6909090909090909	0.14952751880579712
6	Allen	Kim	0.6691919191919191	0.5783206971940524	0.0	0.7333333333333333	0.0
7	Allen	Liu	0.5838876570583889	0.48415168618276283	0.4444444444444444	0.6261682242990654	0.17465742390491337
8	Allen	MGH	0.5719696969696969	0.5399276696183389	0.4	0.5588235294117647	0.05214885156456199
9	Allen	Miao	0.6000000000000001	0.3208882783882784	0.28571428571428575	0.7058823529411765	0.1649915822768611
10	Allen	Riaz	0.6170731707317073	0.22470138670876683	0.0909090909090909	0.6078431372549019	-0.1575194678102107
11	Allen	Rose	0.6061643835616439	0.28402284645394	0.1111111111111111	0.8202247191011236	0.12643834720835428
12	Allen	SU2CLC1	0.6603618421052632	0.5704156311903815	0.1	0.6470588235294118	0.1835325870964494
13	Allen	SU2CLC2	0.7279411764705882	0.6051476648351648	0.2222222222222222	0.72	0.2975595178559521
14	Allen	Snyder	0.44897959183673464	0.2844007183292898	0.0	0.6666666666666666	0.0
15	Allen	Zhao	0.6363636363636364	0.5327146935998611	0.0	0.56	0.0
16	Choueiri	Allen	0.5798816568047338	0.42491918123311384	0.2608695652173913	0.5641025641025641	-0.04152273992686998
17	Choueiri	Choueiri	1.0	1.0	1.0	1.0	1.0
18	Choueiri	Gide	0.5689393939393939	0.5676375536193659	0.2909090909090909	0.4657534246575342	-0.014930466958822781
19	Choueiri	Hugo	0.25595238095238093	0.4552626919292785	0.19047619047619047	0.34615384615384615	-0.307735338091128
20	Choueiri	IMVigor210	0.405306905370844	0.1851464968069637	0.3048327137546468	0.3724832214765101	-0.08303586841837969
21	Choueiri	IMmotion150	0.4985754985754986	0.2867989005846094	0.375	0.45454545454545453	-0.025085208747025176
22	Choueiri	Kim	0.49242424242424243	0.24435486929721073	0.41025641025641024	0.4888888888888889	0.08206099398622183
23	Choueiri	Liu	0.49334811529933487	0.3717372971034739	0.26666666666666666	0.5887850467289719	0.0362000101655553
24	Choueiri	MGH	0.41287878787878785	0.2898554923234558	0.0	0.5294117647058824	-0.26967994498529685
25	Choueiri	Miao	0.6000000000000001	0.47406759906759904	0.3076923076923077	0.47058823529411764	-0.09128709291752769
26	Choueiri	Riaz	0.5073170731707317	0.19309329920523655	0.17142857142857143	0.43137254901960786	-0.18789841972481947
27	Choueiri	Rose	0.41609589041095896	0.14347279680508196	0.3106796116504854	0.20224719101123595	0.07098293176609363
28	Choueiri	SU2CLC1	0.43585526315789475	0.36877642619811724	0.19999999999999998	0.5294117647058824	-0.10827043935570554
29	Choueiri	SU2CLC2	0.40441176470588236	0.2723747945194304	0.26666666666666666	0.56	-0.045834924851410566
30	Choueiri	Snyder	0.5510204081632653	0.47652038087962456	0.5	0.42857142857142855	0.08574929257125442
31	Choueiri	Zhao	0.47402597402597396	0.41472637385477423	0.3157894736842105	0.48	-0.0898283738337021
32	Gide	Allen	0.6789940828402367	0.5251691991624712	0.5853658536585366	0.5641025641025641	0.3223291856101521
33	Gide	Choueiri	0.6153846153846153	0.4948107448107447	0.375	0.375	0.23076923076923078
34	Gide	Gide	0.9507575757575758	0.9278374658500572	0.9156626506024096	0.9041095890410958	0.8077161938746247
35	Gide	Hugo	0.25595238095238093	0.3914826946951776	0.588235294117647	0.46153846153846156	-0.14085904245475275
36	Gide	IMVigor210	0.5780370843989769	0.4070449745333002	0.37423312883435583	0.31543624161073824	0.04990350330728548
37	Gide	IMmotion150	0.6111111111111112	0.5978358716349426	0.45283018867924524	0.296969696969697	0.050015632328035534
38	Gide	Kim	0.6931818181818182	0.6208743056428104	0.4150943396226415	0.3111111111111111	0.011772040233700279
39	Gide	Liu	0.5792682926829268	0.505676377787869	0.514851485148515	0.5420560747663551	0.11656479960929234
40	Gide	MGH	0.6439393939393939	0.5305962944743781	0.5517241379310345	0.6176470588235294	0.24618298195866548
41	Gide	Miao	0.3666666666666667	0.3941071428571429	0.47619047619047616	0.35294117647058826	0.1613743060919757
42	Gide	Riaz	0.5817073170731708	0.29615125579041557	0.39999999999999997	0.47058823529411764	0.2274786048828384
43	Gide	Rose	0.6224315068493151	0.3370285280954922	0.31884057971014496	0.47191011235955055	0.08775274066300517
44	Gide	SU2CLC1	0.5816200657894737	0.5427708248401234	0.5625	0.45098039215686275	0.15549158041176175
45	Gide	SU2CLC2	0.34558823529411764	0.2978843111974884	0.37037037037037035	0.32	-0.21684124109359199
46	Gide	Snyder	0.6632653061224489	0.6943817878028404	0.4545454545454545	0.42857142857142855	0.0
47	Gide	Zhao	0.551948051948052	0.5302526730235708	0.5454545454545454	0.6	0.18831168831168832
48	Hugo	Allen	0.4822485207100592	0.29353871291148625	0.5	0.3333333333333333	0.0
49	Hugo	Choueiri	0.3589743589743589	0.1386574074074074	0.25	0.625	0.021591675854376522
50	Hugo	Gide	0.3871212121212121	0.45548789306673043	0.7079646017699115	0.547945205479452	0.0
51	Hugo	Hugo	1.0	1.0	0.962962962962963	0.9615384615384616	0.9258200997725515
52	Hugo	IMVigor210	0.4846547314578005	0.22809771617483912	0.38095238095238093	0.25838926174496646	0.0959539531510802
53	Hugo	IMmotion150	0.5331196581196581	0.2856368977356498	0.4508670520231214	0.42424242424242425	0.08209008497548319
54	Hugo	Kim	0.7146464646464646	0.5680117593212601	0.25	0.7333333333333333	0.1648085632718039
55	Hugo	Liu	0.4198078344419808	0.33990517183124136	0.5540540540540541	0.38317757009345793	0.0
56	Hugo	MGH	0.5795454545454546	0.5403218339776648	0.4888888888888888	0.3235294117647059	-0.23570226039551584
57	Hugo	Miao	0.36666666666666664	0.2244667097608274	0.35294117647058826	0.35294117647058826	-0.15
58	Hugo	Riaz	0.4951219512195122	0.2232471787450927	0.2702702702702703	0.47058823529411764	-0.029101262323732426
59	Hugo	Rose	0.5376712328767124	0.2024153863277841	0.31746031746031744	0.5168539325842697	0.09088330059212592
60	Hugo	SU2CLC1	0.6147203947368421	0.4437675761433207	0.47500000000000003	0.5882352941176471	0.13814782455243885
61	Hugo	SU2CLC2	0.5	0.30349504177807957	0.3846153846153846	0.36	-0.14514392869613346
62	Hugo	Snyder	0.30612244897959184	0.23622070285604121	0.15384615384615383	0.47619047619047616	-0.22360679774997896
63	Hugo	Zhao	0.6688311688311688	0.5279965814355766	0.6428571428571428	0.6	0.2625752465908215
64	IMVigor210	Allen	0.47041420118343197	0.29465710289137637	0.0	0.6153846153846154	-0.1643989873053573
65	IMVigor210	Choueiri	0.23076923076923073	0.1185906685906686	0.0	0.75	-0.12403473458920847
66	IMVigor210	Gide	0.6007575757575757	0.5825132927057239	0.2127659574468085	0.4931506849315068	0.10884562371503623
67	IMVigor210	Hugo	0.4285714285714286	0.4612488166469908	0.11764705882352941	0.4230769230769231	-0.14860752335342742
68	IMVigor210	IMVigor210	0.944373401534527	0.8818597270230889	0.8111888111888111	0.9093959731543624	0.7533355333795348
69	IMVigor210	IMmotion150	0.6200142450142451	0.3790371672546542	0.07999999999999999	0.7212121212121212	0.17293922475864953
70	IMVigor210	Kim	0.7424242424242424	0.5707041996088111	0.14285714285714285	0.7333333333333333	0.11379481553341216
71	IMVigor210	Liu	0.5347376201034738	0.38927363577612323	0.04545454545454545	0.6074766355140186	-0.017413208073612896
72	IMVigor210	MGH	0.696969696969697	0.4841760147323649	0.0	0.6176470588235294	-0.128564869306645
73	IMVigor210	Miao	0.2333333333333333	0.19397852147852146	0.0	0.7058823529411765	0.0
74	IMVigor210	Riaz	0.39756097560975606	0.27003333836300025	0.25	0.7647058823529411	0.12623374885344052
75	IMVigor210	Rose	0.5642123287671234	0.22191326542052048	0.09523809523809523	0.7865168539325843	0.01284980220975193
76	IMVigor210	SU2CLC1	0.5045230263157894	0.41254110879795713	0.09523809523809525	0.6274509803921569	0.053257223934237555
77	IMVigor210	SU2CLC2	0.5661764705882353	0.3328033945221445	0.16666666666666666	0.6	-0.06549210399944798
78	IMVigor210	Snyder	0.673469387755102	0.4220118175475318	0.22222222222222224	0.6666666666666666	0.11470786693528089
79	IMVigor210	Zhao	0.461038961038961	0.38049159677414734	0.2222222222222222	0.44	-0.19382872151427663
80	IMmotion150	Allen	0.4201183431952663	0.39813890653395384	0.14285714285714288	0.6923076923076923	0.22941573387056177
81	IMmotion150	Choueiri	0.5641025641025641	0.18593073593073592	0.0	0.75	-0.12403473458920847
82	IMmotion150	Gide	0.7590909090909091	0.7901439236622619	0.2608695652173913	0.5342465753424658	0.2718098545213646
83	IMmotion150	Hugo	0.5297619047619048	0.5068990964684241	0.0	0.46153846153846156	0.0
84	IMmotion150	IMVigor210	0.5573529411764706	0.2660756111077786	0.11235955056179775	0.7348993288590604	0.006500156054657216
85	IMmotion150	IMmotion150	0.9672364672364672	0.952838778006193	0.8372093023255814	0.9151515151515152	0.7906206579586251
86	IMmotion150	Kim	0.7651515151515151	0.5730639996193734	0.0	0.7333333333333333	0.0
87	IMmotion150	Liu	0.4844789356984479	0.39165640795524026	0.0	0.616822429906542	0.0
88	IMmotion150	MGH	0.3522727272727273	0.350338691742158	0.0	0.6470588235294118	0.0
89	IMmotion150	Miao	0.4	0.2607554945054945	0.28571428571428575	0.7058823529411765	0.1649915822768611
90	IMmotion150	Riaz	0.548780487804878	0.21246630769024583	0.0	0.7843137254901961	-0.06984302957695783
91	IMmotion150	Rose	0.6113013698630138	0.21159764961777736	0.0	0.8202247191011236	0.0
92	IMmotion150	SU2CLC1	0.6648848684210525	0.5674000115985721	0.1	0.6470588235294118	0.1835325870964494
93	IMmotion150	SU2CLC2	0.3897058823529412	0.36471236589161277	0.0	0.68	0.0
94	IMmotion150	Snyder	0.32653061224489793	0.24422165627384557	0.0	0.6666666666666666	0.0
95	IMmotion150	Zhao	0.24675324675324678	0.31372244086469053	0.14285714285714288	0.52	-0.07935196008581541
96	Kim	Allen	0.6153846153846154	0.46659285972009645	0.3636363636363637	0.6410256410256411	0.12909944487358055
97	Kim	Choueiri	0.4615384615384615	0.16428571428571428	0.36363636363636365	0.5625	0.16012815380508713
98	Kim	Gide	0.7833333333333334	0.784806270885004	0.5517241379310346	0.6438356164383562	0.3918983645408369
99	Kim	Hugo	0.5535714285714286	0.5361375458354118	0.38095238095238093	0.5	0.04013939192492974
100	Kim	IMVigor210	0.6860613810741688	0.3507559231519429	0.45454545454545453	0.7181208053691275	0.27134358236991996
101	Kim	IMmotion150	0.6680911680911681	0.3909559422790545	0.2777777777777778	0.6848484848484848	0.1142353761381442
102	Kim	Kim	0.9570707070707071	0.9442390171556839	0.8695652173913043	0.9333333333333333	0.8263113647775425
103	Kim	Liu	0.4922394678492239	0.4243959469444428	0.15686274509803924	0.5981308411214953	0.011110222125702384
104	Kim	MGH	0.7196969696969697	0.6028760484763774	0.2857142857142857	0.7058823529411765	0.338501600193165
105	Kim	Miao	0.3666666666666667	0.22811306340718107	0.20000000000000004	0.5294117647058824	-0.13333333333333333
106	Kim	Riaz	0.6170731707317073	0.3725043370686507	0.3636363636363636	0.7254901960784313	0.19176283037764782
107	Kim	Rose	0.7440068493150684	0.29531714933330155	0.41935483870967744	0.5955056179775281	0.2769794386907748
108	Kim	SU2CLC1	0.666529605263158	0.6130028814634898	0.5625	0.7254901960784313	0.3868303999991729
