	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC
0	Leave_Allen_out	Allen	0.6775147928994083	0.4680026087490508	0.46153846153846156	0.6410256410256411	0.19230769230769232
1	Leave_Choueiri_out	Choueiri	0.43589743589743585	0.15595238095238095	0.0	0.625	-0.23076923076923078
2	Leave_Gide_out	Gide	0.6931818181818182	0.7163428845565173	0.675	0.6438356164383562	0.28106060606060607
3	Leave_Hugo_out	Hugo	0.5357142857142857	0.537530501508397	0.3	0.46153846153846156	-0.042257712736425826
4	Leave_IMVigor210_out	IMVigor210	0.6107416879795395	0.38985370595807955	0.3791469194312797	0.5604026845637584	0.11794515177888779
5	Leave_IMmotion150_out	IMmotion150	0.6214387464387463	0.3851339897996803	0.40860215053763443	0.6666666666666666	0.17704928866641614
6	Leave_Kim_out	Kim	0.856060606060606	0.5886920803368172	0.15384615384615385	0.7555555555555555	0.25
7	Leave_Liu_out	Liu	0.4704360679970436	0.37252634928221695	0.2898550724637681	0.5420560747663551	-0.031881455867337545
8	Leave_MGH_out	MGH	0.6098484848484849	0.5428770477983584	0.5161290322580646	0.5588235294117647	0.1604088343952626
9	Leave_Miao_out	Miao	0.31666666666666665	0.21299755799755796	0.15384615384615385	0.35294117647058826	-0.34993385618385614
10	Leave_Riaz_out	Riaz	0.6585365853658536	0.3550147616660926	0.3684210526315789	0.5294117647058824	0.14984969493145403
11	Leave_Rose_out	Rose	0.6215753424657535	0.22400714537133332	0.0	0.797752808988764	-0.07098293176609363
12	Leave_SU2CLC1_out	SU2CLC1	0.5888157894736842	0.4258721257101415	0.34920634920634924	0.5980392156862745	0.07949344066450258
13	Leave_SU2CLC2_out	SU2CLC2	0.6029411764705883	0.36932578172209174	0.16666666666666666	0.6	-0.06549210399944798
14	Leave_Snyder_out	Snyder	0.5306122448979592	0.3121265639122782	0.0	0.6190476190476191	-0.15811388300841897
15	Leave_Zhao_out	Zhao	0.4805194805194805	0.4134446601733279	0.0	0.52	-0.18093671611393647
