	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC	mode	best_C
0	Allen	Allen	0.5414201183431954	0.34571258282685957	0.42857142857142855	0.5897435897435898	0.1118033988749895	CAF	0.1
1	Allen	Choueiri	0.5384615384615384	0.452559015059015	0.30769230769230765	0.4375	0.041344911529736156	CAF	0.1
2	Allen	Gide	0.4871212121212121	0.5438516713300401	0.5316455696202531	0.4931506849315068	-0.02040821573377854	CAF	0.1
3	Allen	Hugo	0.20833333333333331	0.37987018859007016	0.30769230769230765	0.3076923076923077	-0.38095238095238093	CAF	0.1
4	Allen	IMVigor210	0.4481457800511509	0.1970515713067629	0.22018348623853212	0.42953020134228187	-0.1635761947648385	CAF	0.1
5	Allen	IMmotion150	0.4186253561253562	0.25230903282685385	0.27906976744186046	0.43636363636363634	-0.14850701853560508	CAF	0.1
6	Allen	Kim	0.28282828282828276	0.1889879591632586	0.16666666666666666	0.5555555555555556	-0.13636363636363635	CAF	0.1
7	Allen	Liu	0.5428677014042868	0.4226810136590659	0.4666666666666667	0.5514018691588785	0.0858224728871214	CAF	0.1
8	Allen	MGH	0.4734848484848485	0.32372774526108705	0.41379310344827586	0.5	0.0	CAF	0.1
9	Allen	Miao	0.7333333333333334	0.44131868131868124	0.6153846153846154	0.7058823529411765	0.42600643361512924	CAF	0.1
10	Allen	Riaz	0.4902439024390244	0.1840889829856998	0.24242424242424243	0.5098039215686274	-0.05059859828854292	CAF	0.1
11	Allen	Rose	0.36044520547945214	0.13862754886084672	0.20689655172413796	0.48314606741573035	-0.09088330059212592	CAF	0.1
12	Allen	SU2CLC1	0.43338815789473684	0.3183123777264228	0.39999999999999997	0.47058823529411764	-0.055674916760380555	CAF	0.1
13	Allen	SU2CLC2	0.4264705882352941	0.2651807719438583	0.3157894736842105	0.48	-0.0898283738337021	CAF	0.1
14	Allen	Snyder	0.4183673469387755	0.26839541269826545	0.33333333333333326	0.42857142857142855	-0.13483997249264842	CAF	0.1
15	Allen	Zhao	0.46753246753246747	0.48778650652474365	0.45454545454545453	0.52	0.025974025974025976	CAF	0.1
16	Choueiri	Allen	0.5414201183431954	0.34571258282685957	0.38461538461538464	0.5897435897435898	0.07692307692307693	CAF	0.1
17	Choueiri	Choueiri	0.5384615384615384	0.452559015059015	0.3333333333333333	0.5	0.10087125544480041	CAF	0.1
18	Choueiri	Gide	0.4871212121212121	0.5438516713300401	0.5205479452054794	0.5205479452054794	0.05075757575757576	CAF	0.1
19	Choueiri	Hugo	0.20833333333333331	0.37987018859007016	0.23999999999999996	0.2692307692307692	-0.45647498109908324	CAF	0.1
20	Choueiri	IMVigor210	0.4481457800511509	0.1970515713067629	0.2330097087378641	0.4697986577181208	-0.12010920195238788	CAF	0.1
21	Choueiri	IMmotion150	0.4186253561253562	0.25230903282685385	0.26666666666666666	0.4666666666666667	-0.1330665468055322	CAF	0.1
22	Choueiri	Kim	0.28282828282828276	0.1889879591632586	0.16666666666666666	0.5555555555555556	-0.13636363636363635	CAF	0.1
23	Choueiri	Liu	0.5428677014042868	0.4226810136590659	0.4186046511627907	0.5327102803738317	0.029479425869630378	CAF	0.1
24	Choueiri	MGH	0.4734848484848485	0.32372774526108705	0.4444444444444445	0.5588235294117647	0.08749572785196143	CAF	0.1
25	Choueiri	Miao	0.7333333333333334	0.44131868131868124	0.5454545454545454	0.7058823529411765	0.3337119062359573	CAF	0.1
26	Choueiri	Riaz	0.4902439024390244	0.1840889829856998	0.24242424242424243	0.5098039215686274	-0.05059859828854292	CAF	0.1
27	Choueiri	Rose	0.36044520547945214	0.13862754886084672	0.21428571428571425	0.5056179775280899	-0.0700577859651305	CAF	0.1
