Index,Bcell_l_Danaher17,Bcell_sc,MemBcell_sc,NaiBcell_sc,Plasma_sc,CD4Tcell_Combes22,CD4Tcell_IL2_I_Kaptein2022,CD4Tcell_sc,Th17CD4Tcell_sc,CD8Tcell_sc,BadCD8Tcell_l_SadeFeldman18,CD8Tcell_Combes22,DualExpandedTcell_l_Wu20,GoodCD8Tcell_l_SadeFeldman18,ResourceCD8Tcell_sc,CMCD4Tcell_sc,MemTcell_sc,NaiTcell_l_Li19,NaiTcell_sc,Tcell_markers,Tcell_Combes22,Tcell_IL7Rmax_sc,Tcell_l_Danaher17,CytotoxSig_Davoli,CytotoxTcell_Jiang,CytoxAct_Rooney,Cytotoxic_l_Danaher17,CytotoxTcell_sc,CytoxTcell_l_Li19,ExhTcell_Jiang,ExhCD8Tcell_l_Danaher17,ExhCD8Tcell_sc,ExhTcell_l_Li19,ExhTcell_l_Tirosh16,Target_marker_GeneBio,Target_marker_CTLA4,Target_marker_PD1,Target_marker_PDL1,Immune_checkpoints,RegTcell_Blood_l_Zhang18,RegTcell_Combes22,RegTcell_l_Li19,RegTcell_sc,RegTcell_Tumor_l_Zhang18,CD56brightNK_sc,CD56dimNK_l_Danaher17,CD56dimNK_sc,NK_l_Danaher17,NKcell_sc,ILC1,ILC2,ILC3,cDC_CCR7_sc,cDC_sc,cDC1_Combes22,cDC1_I_Liu2018,cDC1_sc,cDC2_Combes22,cDC2_sc,pDC_sc,Macrophage_TAM,Macrophage_Combes22,Macrophage_CXCL9_sc,Macrophage_l_Danaher17,Macrophage_MARCO_sc,Macrophage_MSR1_sc,Macrophage_sc,ClassMonocyte_Combes22,ClassMonocyte_sc,NClassMonocyte_sc,InflamMonocyte_sc,Monocyte_sc,Myeloid_Combes22,Myeloid_sc,Basophil_sc,Eosinophil_sc,Granulocyte_sc,Neutrophil_sc,Mast_sc,Mast_l_Danaher17,Erythrocyte_sc,Platelet_sc,HematoStem_sc,Stroma_Combes22,Pericyte_sc,Nurmik_CAFs,Fibroblast_sc,InflamFibroblast_sc,Endothelial_sc,Endothelial_Kahn20,Cholangiocyte_sc,Epithelial_sc,Mesothelial_sc,Adipocyte_sc,Hepatocyte_sc,PancreaticEndocrine_sc,Pneumocyte_sc,Anti apoptosis pathway,Pro apoptotic pathway,Fehrenbacher_Teff,Ayers_IFNg6,Ayers_IFNg18,IFNG_l_Rozeman21,TGFb_pan,EMT1,EMT2,EMT3,TGFb_set,TGFb_CCR,Cytokine_Ils,Cytokine_TNF,Cytokine_IFNs,Cytokine_GF,Cytokine_CSF,Cytokine_Chemokines,Messina_CKS,Proliferating_G1S_sc,Proliferating_G2M_sc,Proliferating_sc,TLS_v1_Cabrita20,TLS_v2_Cabrita20,DNA_replication,Cell_cycle,Cell_cycle_reg,Nucleotide_excision_repair,Fanconi_anemia,Homologous_recombination,Base_excision_repair,APOBEC_set,Ubiquitous_immune_sc,Ubiquitous_sc,Reference_NanoString09
IMVigor210-0257bb-ar-0257bbb,0.9971587060816838,1.0202165583035285,0.8075520515317824,0.5685386141104638,1.0703873043658596,1.1469662889629197,0.8485716028837031,0.7411781034349264,1.9370587669609334,1.011839927826173,1.0268243157620207,1.0874249454466407,0.8866509474186618,1.1596325667737797,0.9416124123931603,1.2019706540159611,1.2224737832479984,0.9628266640808631,1.040375765530909,0.8782517983834894,0.9104868545052954,1.0348777692332194,0.9827862861692768,0.9620990174458932,0.9873952937970194,0.96472674079911,0.9366499916369607,0.9050810543853796,0.584803629142401,0.9690172355503353,0.7053263725708093,0.858917375380451,0.851653773011756,0.9992039125114882,0.8156937384494485,0.9785894002312712,0.30776115573407126,0.8701427415375941,0.679044165565285,1.0904242345827997,1.0285494896028873,1.3599035930302177,0.9958171137180367,1.120524807613624,0.8450819435649095,0.5214106699551848,0.6960534470273986,0.8304338823293915,1.1284987323215556,0.8948610966032682,1.3949000853013747,1.1380679464614407,1.1854196960459242,1.7770401703943766,0.8667466549255303,0.8447522187732767,1.1550201548698966,1.0504527373680228,1.147213822120748,1.145447980440931,1.1640185211214649,0.8029950092472922,0.709392877094913,0.8639621611107304,0.7685760751246848,0.9094090750830714,0.743759892484553,1.1300856938506427,0.596911537899035,1.1302278969520163,1.05138934055553,0.49056845832643026,0.7576560796276576,0.9998348714432213,1.827881557005346,0.5372851551225651,1.7061631277557399,1.490043811358868,1.6628238090956475,1.9298458882515028,1.0935805742352112,0.873444362040272,1.0278041420608104,0.9366345275472592,1.0713133388574938,0.6957565959461245,1.0102130699735592,1.0960789386256984,0.9965446716109397,0.9521572284150577,1.578651100873542,2.061165312922762,1.011366064107678,1.0379991257054604,0.0432318162781429,1.2584275678650938,0.964201988921324,0.9212809943240728,1.0601139016892498,0.7848539611842107,0.8977634779562848,0.9679887619338604,0.8960675519283818,1.0213252052643573,1.1578834876150013,0.9373945988470322,1.0247993707349743,1.0085028619850247,1.0168884238853304,0.9023481499509766,0.8856750974342126,0.6517707665512166,1.0014056292612392,0.798254604181701,1.0864754319714465,0.7475723669656039,1.5194486534298395,1.3615447931682958,1.2560473548780728,1.0707453447531403,0.9956725729233024,1.2553732962862234,1.3616667108156015,1.1371807544102681,1.131794092991658,1.3913297964296896,1.3829338173152341,1.1443429333483897,1.686419433647697,1.1103825849988476,1.1443185808655807,1.0969302668187337
IMVigor210-025b45-ar-025b45c,0.18803468235675055,0.14321672366948163,0.45788377396401003,0.47936762978932307,0.6870183351319413,1.0935533120535303,0.738124074903758,0.8852228835432955,0.5447379066021449,0.4258993967304398,1.0586068007980156,1.0027264671298204,0.5863487741493961,1.107456353964341,0.8033268010826214,1.152882247174906,1.117205278392766,0.9103663571313004,1.0064308148914034,1.291048738743063,0.45013771441433187,1.101510144228903,0.5758272792075212,0.493316722860342,0.45828886809894326,0.49271005296102244,0.38383510265978676,0.4878177413121961,0.518631605017132,1.142640513652129,0.48183377531088495,0.9794111196898302,1.0125255191182219,1.048372815047141,0.8081408636528389,1.2614915768131008,0.14025345772192632,0.6817844878630251,0.7983369186599535,1.1571266242568852,1.0782288960409485,1.4049460532662235,1.1676836499223862,1.2701785466911564,0.765641936014186,0.5244422183999389,1.0169156098665684,0.731260797703843,0.7008883223499818,0.7795363046482139,1.2292989760396726,1.1063944402430863,0.8791417640751273,0.9460414239281294,0.8636050579672228,1.0761959874354796,1.2871777450934667,1.198498307079723,0.9954085002869985,0.36150051400754124,1.1534106921911627,1.0079382668348191,0.3545876996002288,1.1223116116971021,0.9340886613999857,1.1016073671597484,1.1353296934247183,1.3347367561055572,0.9043610077730312,1.521718698718516,0.9617089579058993,1.0205760796246441,1.0473535731829429,1.0796339720740724,1.2850745892442723,0.6277538335961288,0.8776503215061732,0.7893871912996917,1.413088681509102,1.4348413790705459,1.0535574583856724,1.3606428139145725,0.9759048657713019,1.597290523163323,0.7540214611045134,1.9847560368121817,1.3554161804106561,1.5337281082528964,1.0502071435851656,1.0473324104466601,1.3859530323199964,1.158571346562275,1.7971836747840109,1.341836084165665,0.16256246516778616,1.3232796596010388,0.5949663218846114,0.9068570454898958,0.9955844819186036,0.38497351083134485,0.769312791853925,0.7730837663881028,0.6891630234313874,1.3644682566268989,1.2977106423742688,1.5807663872230016,1.3344487373169174,1.2330411640858072,1.1681901037648583,1.0574955604751604,0.957014679983851,0.060915519071230086,1.223389771017833,0.9338419377918439,0.9781228706941436,0.5206901235260151,1.1031903158495424,0.9800228522276937,1.0590236346850221,0.772294374083446,0.6140588018117384,1.0343355932648968,0.9575241002236478,1.0984642706293009,1.0420600527924866,1.0631910231651138,1.039289060722042,0.9851917124140328,1.2422933652779828,1.1563564885666913,1.1253494912417357,1.055089073431374
IMVigor210-032c64-ar-032c642,1.6836655520661978,1.6047831614861285,1.2591754713000056,1.255100534307817,1.7047264857634203,1.1415748304057374,1.4244975266961994,1.0189027114853666,1.3148472333283028,1.1864244230534289,1.3294407903866419,1.1710467880873725,1.303908430693042,1.331310367795416,1.0693073675964673,0.9463944706411367,1.1671780331142383,1.1338570152717322,0.9492763616525248,1.1960874930754957,1.3778674068947048,1.0902651931521603,1.4269139019689763,1.4174245293753394,1.4793935130087748,1.4785981985761958,1.438177733543699,1.5130123128687467,1.0424396058025998,0.9082343416162821,1.3159982843127058,1.4117720289410314,1.2004131998843461,1.1375106946927387,1.8927277463282823,1.7416532285709414,1.299565228866576,2.23881287941277,1.7526096681375654,1.193201007284712,1.9743967520421324,1.2735831011939527,1.317222573292767,1.3186924180433586,1.4206219350287645,1.9919826064866704,0.8490877279490553,1.8774562407151258,1.4770424429515687,1.4180640182274808,1.122403212192753,1.0159707986794377,1.1222461582487253,0.526068978985175,1.2760918012500126,1.1748694506720252,1.16667683371934,0.6113458087282123,0.7539508164700041,3.6146394219267934,0.8677078050571526,1.2057964939997896,1.639661807276906,1.1433509403269535,2.192688961563219,1.1708980371322182,1.1280904602963673,1.0593178479957643,1.6833124168611409,1.0237597606478748,1.2775109231405997,1.4102310864724765,1.2538840703786487,1.2111075609805602,0.5545704532194159,0.9692020795080786,1.1216087573798261,1.1884084605978669,0.5897307487033031,0.48230186984649964,0.9500883176862197,0.7934559073996381,0.7391449248341966,0.8081373906513024,0.5625849659609321,0.9597836870451698,0.709472790143016,1.373323692244088,0.796743187755276,0.8025141409286642,1.1647886787323043,1.121009461276646,0.6020961044999442,0.5951612805681961,0.10150415303223848,0.7736731464522998,0.8459246299779043,0.8461210383008329,1.0563634842054648,1.5703013182885979,1.3717623443526437,1.402969139275842,1.4087265257029686,0.963895176132847,1.118552109936124,0.9466448127032194,1.0038634745197126,0.8814041228458361,0.927700235423038,1.444366496964851,1.1218059690480633,1.0239189463613625,0.9386916471076414,1.166709912636637,1.3086895098923164,1.5222952785604138,1.4727975519206091,1.5871546557883172,1.237161260115694,0.7400897373599152,1.2680597423784399,1.3065901275923433,1.465290175434865,1.1649395790390613,1.2288297027129202,1.4846589635525171,1.5698358514628872,1.3068835822376668,1.8055714111146515,1.127780948652295,1.1072341174936673,1.122756040218397
IMVigor210-0571f1-ar-0571f17,4.980983121634862,5.68524077714727,2.906851816382104,5.53041169420249,2.5462952826590515,1.55363250301306,2.0620867739764304,1.8657373879474897,0.9356182273960549,2.077418317962804,1.3564867417622772,1.3228884220792738,1.6517429749810435,1.8321108059370745,1.9719393161787102,1.2151710154617246,1.6276669159504424,2.257149430308229,1.9321821419494587,1.112033853290629,2.3323221360670603,1.5212836268613508,2.2870034280429032,1.9594111031990677,1.8442323050010616,1.7772018332553225,1.771658723315044,1.6916300649126075,1.3706032043607081,1.1267863065878714,1.6048897171423553,1.7057574305069985,1.4118464483147708,1.2985393880007787,2.1223244025016563,2.398948068237344,3.1353368694139325,1.5158659021577434,1.8104768959150392,1.621527997548942,2.176317524391477,1.8576879490966316,2.171960317012015,1.8164163126333916,2.3235593794312517,2.5694106805017456,0.6949970316469588,1.7818218630311315,1.8534406150416773,1.6035840905275545,1.3476394619144783,1.117557536703303,1.7954898494959834,2.0648597271821045,1.491375516288359,1.579894899040861,1.518289345210241,1.955713369935428,2.0960127775711004,2.541886021142095,1.040193252185908,1.00209500570516,1.70146300559671,1.1277326848016302,0.5034021753268895,1.162925265919244,0.8753915516113495,1.1816382243152783,0.6212314690020216,0.9857504099694501,0.903295615773476,0.7596509806689405,1.2656229554088299,0.960345230138218,0.8417547861950474,0.811354240783749,0.8204638814610764,0.728931247171565,0.7689781122170023,0.7521699429057521,0.8945434147980296,0.655963512902207,1.1251052122633465,0.8634364516706634,0.6304138368772961,0.663935846933753,0.8324921877941595,0.5689222430909968,1.140724761633351,1.065778225471125,1.0437270391066946,1.0566216624118185,0.7910150246268933,1.4243252470453744,0.26455028451625867,0.8099081675625563,0.9222994802690967,0.9542156292202719,1.2089428950600307,1.760194931279553,1.4246646334775181,1.6498979078803684,1.4996316388365782,0.8831262354161247,1.0966390476162498,0.8281652111405371,0.9725521417355614,1.1154265789060165,1.044372156545914,1.2681412993013852,1.517139207221966,0.6582019646179705,0.7763943685318573,1.1267822334336897,1.0699581998251888,1.8021404772017107,1.322873625638211,1.3374967474727224,1.1596453408862943,1.725526267496581,2.537882128069567,1.146876423199799,1.217934543638613,1.0979741823551643,1.085415347968826,1.330909693068542,1.3724276204608745,1.1169855154362713,1.402523676005438,1.110900027292736,1.1039590736497162,1.0682803676845423
IMVigor210-065890-ar-0658907,1.0074412828671555,0.864421199196051,1.2192999265982345,0.3847937066788485,1.322926914290683,1.1126334041115338,0.8940635723082361,0.6398706586994454,1.2665407940753775,0.9264065673839474,1.0817212232137796,1.035628185463049,0.8832906496881191,1.1410433719988833,0.7020542581356137,1.171007638876802,1.0852170423441443,0.874699197607453,0.8690273099803817,0.8012590534511594,0.9093681634821317,0.706127399074626,1.1023668141679075,0.9445273551709666,1.0431036923237305,0.9846395569482139,0.9018097339858864,0.8122241718889207,0.3558858598592029,0.9065017251844669,0.7984775765148371,0.9145030899486899,0.8185800471818935,0.9682892507670328,0.945727684397038,1.3817283591015028,0.3531772918717605,0.8056580393660203,0.806784228217664,1.147322177154396,1.1061898641417087,1.594431246576532,1.3222754436994892,1.286923442718413,1.5905565091330305,0.5701383763299407,0.5557180013796699,1.5780233068235736,1.2741105182611245,0.9737587036136435,1.1282197105238567,0.9635671622692101,0.8623160694509608,1.271086393196273,0.9877310226310246,0.7869223204879933,0.5387700340576216,0.7231653901055051,0.5533613737602099,0.35775155470240416,1.0376622469923518,0.8016657410401166,1.3215942359716621,0.8062558450590114,0.2956934853003086,0.8320506280759354,0.7277254788156128,1.0851454680515744,0.8453680267952923,0.8679394441735879,1.0161536354117477,0.5650106809017583,0.6928615562492247,0.8042394911405687,0.8742428378169187,0.5954973405885104,0.9647288737886885,0.8837837649336155,0.8676399051026316,0.9233515192715298,0.9156912569318205,0.7711913345041357,0.9524774502188988,0.6935017167866445,0.5160276540587191,0.4326925554221879,0.6465423844964961,0.9021054639869552,0.5992757271365475,0.6009490305375353,1.3425949068257341,1.7406741578159448,0.8427024806954295,0.82748417165849,0.031891810323833085,0.6393680617300503,0.605816760305847,0.8323870506204321,0.9519387471950042,1.097327125612963,1.1925113352681345,1.11390339873942,1.1524693927407532,0.8192198813817744,0.9793455916733586,0.6945935868943562,0.6213111388244525,0.8936289287459921,0.8356762964017953,0.8671355519954073,0.7506471276451672,0.8393623481783843,0.7868520846522967,0.6992589635421893,0.8036228355176476,0.875500831078557,1.237777459620293,1.2652658175466929,1.1459950494141853,0.7207192776188215,1.0786798640253417,1.0751668768448568,1.127608550030576,1.172355435102968,1.0251863832437256,1.251268529179127,1.1796261140262208,1.019921402612983,1.8343927009506307,1.1564727533323156,1.1188692726207534,1.0725689383111037
IMVigor210-0684af-ar-0684af7,0.08228126662999036,0.08684667292167281,0.97690178325159,0.128552067931041,0.23522212497304157,0.8999027219198685,0.48249211420977833,0.5053840130097051,1.4775744663392836,0.25325203771429483,0.8686287971273927,0.8811022801979934,0.4135872211926141,1.0062719046462667,0.490426898080922,1.3529178851078536,1.0414718264684062,0.7134890186029255,0.8215781480317125,0.9935834195489356,0.2989467408583249,0.6756348108768803,0.46803300947210436,0.3290813839107431,0.25394063081111135,0.2973141388760504,0.33083032531897283,0.2122485957658681,0.19711872677009748,0.9541342728000691,0.6848960468967821,0.4618239418142443,0.7137040858038676,0.8901130760640358,0.4797471123074811,0.45204909525662545,0.0457634452188866,0.6643952146545495,0.37025226896232416,0.7802514119740149,0.5002246266939095,1.1071225453597295,0.4264702470658131,0.8235621814982311,0.6079175453648513,0.2363272696552211,0.6026800669919588,0.424828555833458,0.23969414314228144,0.40571595630059587,1.1387581783007619,0.9848905875041021,0.587276081592607,1.0274766310055452,0.5471035290179231,0.8332013383661985,0.5079174718094025,0.2245735310662049,0.12777648434739866,0.05585860853488612,0.9073139631431454,0.6889335744239103,0.527360964010527,0.6848701014512776,0.9061328164653271,0.7382042683596067,0.6147526131692791,0.8815534078014886,0.4317201823861208,1.0869069750785425,1.0291199519026915,0.3939083598780387,0.5293242695895518,0.7263171752852724,0.4449309661031761,0.3613484973923127,0.5816417747472359,0.6704833532826467,0.6678271407648861,0.39250073894274295,1.0827534912741559,0.8785785142994473,0.9093927068968959,0.9650777224482174,0.9061684273878976,0.6417346714451353,0.8848037839742285,1.2772360228831123,0.7732717147873941,0.9375226352469597,1.445484767383188,1.734622606785352,0.9836500719708378,0.9366736086986365,0.03343050161284861,0.7912510486810252,0.5765613947168897,0.8128558288441781,0.9415697644946509,0.3934419739177083,0.7654881206542242,0.633294042301524,0.6407553791034981,0.9508482172855268,1.0454267481765345,0.8235826222259277,0.8206562708563289,1.0921212686706516,1.0460824150586154,0.7377546087519785,0.5212064778500768,0.9940830363983463,0.9537827093665887,0.6639065173492575,0.6741751505010855,0.4763592225231848,1.3154859701721942,1.2811093927250468,1.1239635869201576,0.28050794424625747,0.3515420810582144,1.1002344168125253,1.1549994635038636,1.1739761607311217,1.0201995982167837,1.1868792860589528,1.1636895250971098,1.0313695579666566,0.870438038721367,1.130141339845535,1.0861506092867284,1.1088413145185196
IMVigor210-075e03-ar-075e037,0.15808549567324306,0.11260671826709928,0.7545019707889348,0.24932648313740666,0.3121385888820265,0.8873687649032799,0.30645709389186304,0.3359352511686774,1.1756605781843217,0.40775155100982396,0.8366865858335925,0.8963433382547126,0.5885724973944487,0.8400376780590376,0.3952601063420048,1.1932931216513551,0.8558512647001995,1.022626716270796,0.47096288650673523,0.795818698342849,0.41536971298520187,0.742682919893889,0.5153119431490312,0.38553801486155137,0.5364952610025676,0.5346720087290424,0.6093897360600767,0.5126650266711289,0.4353904205782973,0.864222025357723,0.4390691364716443,0.4557525576730744,0.7445595669301012,0.8709304983349292,0.5898421922922843,0.380407078597282,0.0,0.9829955358974359,0.4057127926516307,0.7748736874980073,0.24064162181779244,1.0757536776889869,0.21704492330112124,0.8557018109907234,0.8493424495854569,0.2392279330422476,0.4052084151510818,0.45067450223653943,0.44842387756534874,0.4887988479995726,0.6169754694542368,0.9322327278115552,0.3666341656290799,0.9440981507047673,0.6065677694122897,0.792028183251538,0.5191485718237326,0.20189802676007415,0.1639895988197442,0.3454997442428209,0.833970353723089,0.41196952515149493,0.4135537396706935,0.5624659337034937,0.8722230706173463,0.3343500559044595,0.3821478734747877,0.7150997978677889,0.45282063003469153,1.4138972994707593,0.7290512618997258,0.543186401484317,0.4085148653802741,0.5321589983257295,0.3697661412136248,0.39808979398083266,0.3709302864808781,0.40060695213413866,0.41893601249311746,0.3403760735764812,1.0753099640552313,1.0157820454881878,0.7400317627928903,0.6953157120463413,0.5710777912563257,0.5927933603137165,0.764343295552199,0.6254636630138343,0.6637426688209267,0.7416123446594856,1.1912933748376715,1.643375337024459,1.1033426537199833,0.40919476563574725,0.02466480167217109,0.7656057472328919,0.5748120269811722,0.8172920300875375,1.0361752706692198,0.46983978494637824,0.6470289621666054,0.6214860839251904,0.6064310836988954,0.9330706936203733,1.0063300221123832,0.703665300578421,0.6165264872256389,0.9725688156821446,0.9450007530628523,0.6794127473572052,0.5105969505498089,0.014312124023277653,0.8496357499179464,0.6680938278536654,0.4770135273763756,0.34533412584039686,1.0621995247248461,1.0030550165524355,0.9967278064217856,0.611419987988258,0.64499811202509,1.0747836154305166,1.057592597795174,1.216007861401413,1.0508761852195505,1.131727489951056,1.1453768703894622,1.0729806386098708,0.9729946410501177,1.1069399890987452,1.113998016560447,1.093358672568598
IMVigor210-07a93a-ar-07a93a2,0.6378816120380184,0.49056386946281405,0.3480829490581069,0.7514101963159069,0.7685764668795448,1.244410710940222,0.7519565369317271,0.9052669555089288,0.8786395721616373,0.6324775722231222,1.0372232356722935,1.0079971916615995,0.6566063502890308,1.0020923607113983,0.8258681641132446,1.1945960433608516,1.082876423113398,0.6819119117204478,1.1011224558753543,1.1774846725895545,0.5307721432632672,0.8398700234911413,0.6678253213803045,0.4941930154402146,0.5867374235050129,0.48748337945871606,0.4687850350127014,0.4052492977294538,0.4820028312483081,1.1635601548082426,0.49214102691147854,0.8552588465000667,0.8938955916519448,1.0056434460624435,1.055288199609428,0.7913905655628849,0.5140580082287677,1.475405528620242,0.8369794319320365,1.2095574859956055,1.0822259925282856,1.4277899480638687,1.0267263591259121,1.2082615752911152,1.3575123839474141,0.23571883267680332,0.893380702883481,0.90565890870301,0.4368002255490439,0.720820519352242,1.2081607002004269,1.0208340087864962,0.9591503265526906,1.7420379548619656,0.8478633430237597,0.979937625923155,0.6662535293789358,0.8502610831282037,0.8107081495465825,0.6432130313638117,1.138076747146705,1.125080219586582,0.6264488054280669,1.013072097821747,0.7698205262027463,1.1736341986019199,1.1844909547927458,1.009185983868781,0.5637727330707061,0.9362871814570215,1.0248567719049677,0.7228650478672735,0.9897405799808032,1.018852969554609,0.9393071416265848,0.7786939738784203,0.8830504182176392,0.8155320282663736,1.1005346576665926,1.151738720770363,1.0174269996862617,0.7726915488346544,1.5332785288470776,1.1644381846090264,1.278443827015297,0.82317298683583,1.2587140669602883,1.0307679681639832,1.3439510899861158,1.4200336071842932,1.1716759699269352,1.8012792910833442,0.9822464724133502,1.3856977550792187,0.0440540390640881,1.0471929584664181,0.9008494490809257,0.8487228712305042,1.0311544353618165,0.6141645075948862,0.8967110031122164,0.8078348001836295,0.8001328730972124,1.1140546064809034,1.2024095974529034,1.1631641048533619,1.1611049731604228,0.9828025767055569,1.056531804395448,0.9908105540857362,0.7581085836455341,0.17714602444760622,1.201272847392835,0.8592165118359576,0.8468438076426851,0.7830946758951486,1.3405246034532707,1.2604377506828375,1.1664474276575423,0.9748753523072883,0.9743904716672852,1.2421898730645151,1.3120121328120729,1.0784071906117227,1.1658906333571526,1.4596568345147587,1.4928480162007496,1.2252534601937746,2.1126486505425857,1.178290372382241,1.1292975519504638,1.0684999250277711
IMVigor210-08cce2-ar-08cce2f,0.9027199639163129,0.8228512141630197,0.5293617141368447,0.46383902411435474,0.42014857216752843,1.0362812493332623,0.5405206001024151,0.6708301910796423,0.6824475875684589,0.4135656956507049,0.9312699172333627,0.8716148617787676,0.5319903546573903,0.9782546611244313,0.8435611788264074,1.437298901830992,1.1592513835908833,1.0144428694725502,0.7284222558184072,1.003054000682058,0.6060083843182169,0.9855734218493117,0.8034747084358794,0.6910857310152992,0.2975615440599789,0.29236886272910556,0.45398698878654603,0.39245237160406715,0.6679665427634125,1.0110538616558182,0.7073656613652566,0.5802172731036154,0.8741141387631031,0.9591094189464378,0.5369903801738461,0.41053698216747275,1.0444271495251236,0.45256259664695264,0.40201827076316876,0.8354471680403848,0.312852274956832,1.0980811269478947,0.46649086639581583,0.9907258731244452,0.98823005701746,0.15474614441027992,0.46189186172801955,1.3527090809530422,0.7358198930956693,0.510779287679135,1.0704650289159592,0.9745633781127486,0.6007120529979221,1.5048021890696535,0.5907184994894754,1.1276834962746183,0.5958327101200507,1.27408741034831,1.2037530848680078,0.8389835040405362,1.1368540972550853,0.45758621960184076,0.03999654511312314,0.6696541715416159,0.3167298588914446,0.3527027437209641,0.4237774525857554,0.9666786486480782,0.8748522345613496,1.0460497245522287,0.7018132165400645,0.42950622279717143,0.534840456660289,0.618687232730949,1.1447016419283287,0.3411283882211033,0.9144547792039839,0.8439751686647291,1.1482015550444957,1.2609918350855043,1.1197260525460013,0.6892502949967095,1.2754044500923063,0.8863584852705509,0.9527245796150196,0.6456174302734204,0.9556903444178289,0.753151673700214,0.9500021318420169,0.8993514983587176,1.3681936107980481,1.7162668727354344,1.0356103281096372,1.7060104237378673,2.584393380442092,0.9838157312524008,0.6559425865544171,0.8096540226421309,1.0251946876164717,0.23779826241336674,0.5493151147157405,0.679943159380005,0.4557950557009173,1.074159713092489,1.0652419746474175,0.9260523695479421,0.7503213056989038,1.1543528170114237,1.0508841377565494,0.6990944405528662,0.6393728831396112,0.030076155746864616,1.0602825759907595,0.7971767243358558,0.5252172944225514,0.3491820415204877,1.0481538117815146,1.022767366379106,1.0089490470709448,0.6183138174155416,0.8038716942078347,0.9684785817219312,0.9374102805252401,1.1567401747911603,0.9950552582704638,1.0143326617587975,0.9566107720790843,0.8839194498564482,0.822434777660818,1.1034033105388263,1.132327611755966,1.110592939199706
IMVigor210-09c84e-ar-09c84ec,0.06416420245305644,0.061766513853344765,0.8545573838701154,0.25540591634471893,0.19456405392731113,0.8849080279933056,0.45380967219987023,0.6417665083713388,1.9876876597915252,0.0311702551293076,0.9213852845017131,0.906733889480127,0.4106389109873294,0.9638337930551454,0.3787760159209236,1.2909185500799925,0.9858987866031206,0.35179394162179606,0.7033835222046142,1.0224415054449216,0.03947556656036693,0.7246023876056166,0.07017857329820619,0.047447713584613554,0.02091784290334534,0.022530638585014223,0.28088172463637373,0.2140578457092989,0.20058842050623385,0.9198840280291702,1.3403719153493425,0.5201949270111275,0.8005906307592527,0.8878911560397282,0.28213556727309447,0.0,0.0,0.6207980218764895,0.3949075161211774,0.9977506299132721,0.38823489910048226,1.1170068480857627,0.4504299925943473,0.969338068548574,0.6836324817011804,0.2112565048944143,0.948974263142249,0.7788212444691434,0.1903936850667309,0.5069261137017724,0.9055641773793808,1.039490686211679,0.46817723503079195,1.0320562887139346,0.6043950698154111,0.9967166215617547,1.0936920090665205,0.17771612740239245,0.06970229739773921,0.2181753066025034,0.9915917699232123,0.8559870128788489,0.07457214936591537,0.9075212115169996,1.4346115876815513,0.8190152798145651,0.9045043743254276,0.8958401155417336,1.009195226600967,1.1100524042435016,1.0481226015441552,0.8051890876343032,0.7592841463524252,0.8261140573577991,0.5959472819822403,0.3174794176164156,0.8480995460773865,0.9819603197740254,0.8169929590728155,0.741863921452684,1.0303457326063605,1.2929102027922823,0.7723462648880536,1.3865634438605554,0.9506319717111468,1.7716250350742964,1.1445546733819834,1.017060063568528,0.7255498474168952,0.8892226535765213,1.3922588823538211,1.6374354528051838,1.9095759053261743,0.2651315238020299,0.5091436133171133,1.1624296629258257,0.42239629354957064,0.8225643988784185,1.036358178508996,0.043374629735697966,0.6103616153694437,0.5137382869377617,0.478395041069129,1.2123581712747051,1.2316072066732382,1.367520956026245,0.9433012466926151,1.2513249568750826,1.1136269008797552,0.9734456529379488,0.8573345597249091,0.2310530202259288,1.1079275417166046,0.923278487934434,0.702885818097512,0.28861787332729494,1.0538700726182628,1.0496596267892875,1.0235934313707802,0.42695871046976974,0.32628009908222433,1.0159033974088105,0.9791877976998974,1.0376515564255007,1.0050842908032571,1.085131614126255,1.1300007018397444,0.952073798273751,1.0501745324876586,1.126030723366685,1.061083395917024,1.1364672044836526
