	domain	group	train_cohort	test_cohort	mode	best_C	test_cohort_rgc	ROC	PRC	F1	ACC	MCC
0	cancer2cancer	Atezo_HiSeq2500	Atezo_HiSeq2500_BLCA	Atezo_HiSeq2500_KIRC	Texh	0.1	0.5874380165289257	0.5603632478632479	0.31567626216645867	0.4098360655737705	0.5636363636363636	0.09317609738604003
1	cancer2cancer	Atezo_HiSeq2500	Atezo_HiSeq2500_KIRC	Atezo_HiSeq2500_BLCA	Texh	0.1	0.6477636142516103	0.5824808184143222	0.284637402289386	0.3796296296296296	0.5503355704697986	0.11559813763893116
2	cancer2cancer	Nivo_HiSeq2000	Nivo_HiSeq2000_GBM	Nivo_HiSeq2000_KIRC	Texh	0.1	0.7551020408163265	0.6851851851851852	0.18593073593073592	0.42857142857142855	0.6190476190476191	0.3892494720807615
3	cancer2cancer	Nivo_HiSeq2000	Nivo_HiSeq2000_KIRC	Nivo_HiSeq2000_GBM	Texh	0.1	0.58	0.6428571428571428	0.48687691450849346	0.3333333333333333	0.6	0.047619047619047616
4	cancer2cancer	Nivo_HiSeq2500	Nivo_HiSeq2500_LUAD	Nivo_HiSeq2500_SKCM	Texh	0.1	0.5246913580246914	0.36796536796536794	0.3144754860844107	0.3673469387755102	0.42592592592592593	-0.14360443902592004
5	cancer2cancer	Nivo_HiSeq2500	Nivo_HiSeq2500_SKCM	Nivo_HiSeq2500_LUAD	Texh	0.1	0.5351936693044566	0.45340501792114696	0.3199742781429762	0.358974358974359	0.4897959183673469	-0.06110296459223054
6	cancer2cancer	Pembro_HiSeq2500	Pembro_HiSeq2500_LUAD	Pembro_HiSeq2500_SKCM	Texh	0.1	0.5144861928474422	0.5557109557109557	0.5508991143570582	0.49438202247191015	0.5212765957446809	0.0543196569617603
7	cancer2cancer	Pembro_HiSeq2500	Pembro_HiSeq2500_LUAD	Pembro_HiSeq2500_STAD	Texh	0.1	0.6088888888888889	0.6641414141414141	0.371504892265229	0.4242424242424242	0.5777777777777777	0.14101901870444156
8	cancer2cancer	Pembro_HiSeq2500	Pembro_HiSeq2500_SKCM	Pembro_HiSeq2500_LUAD	Texh	0.1	0.5775941230486685	0.6086956521739131	0.34408067642494355	0.5	0.6363636363636364	0.23448942259776262
9	cancer2cancer	Pembro_HiSeq2500	Pembro_HiSeq2500_SKCM	Pembro_HiSeq2500_STAD	Texh	0.1	0.6088888888888889	0.6641414141414141	0.371504892265229	0.4117647058823529	0.5555555555555556	0.11393242066514779
