	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC	mode	best_C
0	Allen	Allen	0.7085798816568046	0.5805166098269546	0.5806451612903226	0.6666666666666666	0.3273268353539886	IMPRES	0.1
1	Allen	Choueiri	0.4358974358974359	0.32222222222222224	0.0	0.8125	0.0	IMPRES	0.1
2	Allen	Gide	0.5571969696969697	0.5822241462241462	0.6444444444444445	0.5616438356164384	0.09496202694374643	IMPRES	0.1
3	Allen	Hugo	0.6369047619047619	0.5166427775123428	0.0	0.38461538461538464	-0.31180478223116176	IMPRES	0.1
4	Allen	IMVigor210	0.519693094629156	0.24554670349129765	0.3745318352059925	0.4395973154362416	0.07793339352248428	IMPRES	0.1
5	Allen	IMmotion150	0.5716702279202279	0.36530535237431794	0.45945945945945954	0.5151515151515151	0.13406480813794905	IMPRES	0.1
6	Allen	Kim	0.4217171717171717	0.2020054141764668	0.2580645161290323	0.4888888888888889	-0.10852509381807648	IMPRES	0.1
7	Allen	Liu	0.5861049519586106	0.5080676380500873	0.4950495049504951	0.5233644859813084	0.07783053390061445	IMPRES	0.1
8	Allen	MGH	0.4564393939393939	0.40537331231304063	0.3870967741935484	0.4411764705882353	-0.08749572785196143	IMPRES	0.1
9	Allen	Miao	0.4	0.4207754010695187	0.25000000000000006	0.29411764705882354	-0.3337119062359573	IMPRES	0.1
10	Allen	Riaz	0.625609756097561	0.30847222222222226	0.11111111111111112	0.6862745098039216	-0.0772194756468332	IMPRES	0.1
11	Allen	Rose	0.5851883561643836	0.34439905263841675	0.25531914893617014	0.6067415730337079	0.02622209168332338	IMPRES	0.1
12	Allen	SU2CLC1	0.5731907894736843	0.45170432617929845	0.5593220338983051	0.49019607843137253	0.15757215727660717	IMPRES	0.1
13	Allen	SU2CLC2	0.45955882352941174	0.33165074659639876	0.43478260869565216	0.48	0.03500700210070025	IMPRES	0.1
14	Allen	Snyder	0.5510204081632653	0.4465347677532552	0.3333333333333333	0.6190476190476191	0.07905694150420949	IMPRES	0.1
15	Allen	Zhao	0.5811688311688311	0.5838998682476942	0.0	0.56	0.0	IMPRES	0.1
16	Choueiri	Allen	0.29142011834319526	0.22812742812742812	0.0	0.5641025641025641	-0.23904572186687872	IMPRES	0.1
17	Choueiri	Choueiri	0.5641025641025641	0.16800213675213677	0.30769230769230765	0.4375	0.041344911529736156	IMPRES	0.1
18	Choueiri	Gide	0.44280303030303025	0.496770075023932	0.09302325581395349	0.4657534246575342	0.049382916465843106	IMPRES	0.1
19	Choueiri	Hugo	0.3630952380952381	0.45973389355742295	0.30769230769230765	0.3076923076923077	-0.38095238095238093	IMPRES	0.1
20	Choueiri	IMVigor210	0.48030690537084403	0.2162768202021396	0.02631578947368421	0.7516778523489933	-0.04083877817688554	IMPRES	0.1
21	Choueiri	IMmotion150	0.4283297720797722	0.24391032303570412	0.0	0.6909090909090909	-0.08716272672808179	IMPRES	0.1
22	Choueiri	Kim	0.5782828282828283	0.2727170490328385	0.1111111111111111	0.6444444444444445	-0.0886968593983624	IMPRES	0.1
23	Choueiri	Liu	0.4138950480413895	0.37731043297547334	0.12	0.5887850467289719	-0.03107012844725925	IMPRES	0.1
24	Choueiri	MGH	0.5435606060606061	0.3613108206245461	0.0	0.5588235294117647	-0.22975187432024508	IMPRES	0.1
25	Choueiri	Miao	0.6000000000000001	0.6088235294117648	0.0	0.7058823529411765	0.0	IMPRES	0.1
26	Choueiri	Riaz	0.374390243902439	0.13877069897726532	0.12903225806451613	0.47058823529411764	-0.2125012809963439	IMPRES	0.1
27	Choueiri	Rose	0.4148116438356164	0.17828383258249703	0.058823529411764705	0.6404494382022472	-0.16287942522708052	IMPRES	0.1
28	Choueiri	SU2CLC1	0.42680921052631576	0.3328059211232772	0.04761904761904762	0.6078431372549019	-0.05120886916753611	IMPRES	0.1
29	Choueiri	SU2CLC2	0.5404411764705881	0.32208333333333333	0.18181818181818182	0.64	0.010555008273018727	IMPRES	0.1
30	Choueiri	Snyder	0.4489795918367347	0.27593537414965985	0.26666666666666666	0.47619047619047616	-0.1386750490563073	IMPRES	0.1
31	Choueiri	Zhao	0.41883116883116883	0.4387603305785124	0.5454545454545455	0.4	-0.16862291518235775	IMPRES	0.1
32	Gide	Allen	0.7085798816568046	0.5805166098269546	0.42105263157894735	0.717948717948718	0.30151134457776363	IMPRES	0.1
33	Gide	Choueiri	0.4358974358974359	0.32222222222222224	0.0	0.8125	0.0	IMPRES	0.1
34	Gide	Gide	0.5571969696969697	0.5822241462241462	0.4776119402985075	0.5205479452054794	0.06872819031412074	IMPRES	0.1
35	Gide	Hugo	0.6369047619047619	0.5166427775123428	0.0	0.46153846153846156	0.0	IMPRES	0.1
36	Gide	IMVigor210	0.519693094629156	0.24554670349129765	0.28421052631578947	0.5436241610738255	-0.013642230560977136	IMPRES	0.1
37	Gide	IMmotion150	0.5716702279202279	0.36530535237431794	0.2962962962962963	0.6545454545454545	0.08006407690254357	IMPRES	0.1
38	Gide	Kim	0.4217171717171717	0.2020054141764668	0.0	0.5777777777777777	-0.2588158533262875	IMPRES	0.1
39	Gide	Liu	0.5861049519586106	0.5080676380500873	0.4411764705882353	0.6448598130841121	0.20598641114584001	IMPRES	0.1
40	Gide	MGH	0.4564393939393939	0.40537331231304063	0.2105263157894737	0.5588235294117647	-0.07162870791336715	IMPRES	0.1
41	Gide	Miao	0.4	0.4207754010695187	0.4000000000000001	0.6470588235294118	0.15	IMPRES	0.1
42	Gide	Riaz	0.625609756097561	0.30847222222222226	0.18181818181818182	0.8235294117647058	0.2863564212655271	IMPRES	0.1
43	Gide	Rose	0.5851883561643836	0.34439905263841675	0.32	0.8089887640449438	0.23117889914401107	IMPRES	0.1
44	Gide	SU2CLC1	0.5731907894736843	0.45170432617929845	0.45833333333333337	0.49019607843137253	0.016056018911196106	IMPRES	0.1
45	Gide	SU2CLC2	0.45955882352941174	0.33165074659639876	0.23529411764705882	0.48	-0.1572070363806331	IMPRES	0.1
46	Gide	Snyder	0.5510204081632653	0.4465347677532552	0.0	0.6666666666666666	0.0	IMPRES	0.1
47	Gide	Zhao	0.5811688311688311	0.5838998682476942	0.0	0.56	0.0	IMPRES	0.1
48	Hugo	Allen	0.7085798816568046	0.5805166098269546	0.5416666666666666	0.4358974358974359	0.23904572186687872	IMPRES	0.1
49	Hugo	Choueiri	0.4358974358974359	0.32222222222222224	0.2222222222222222	0.5625	-0.041344911529736156	IMPRES	0.1
50	Hugo	Gide	0.5571969696969697	0.5822241462241462	0.6909090909090908	0.5342465753424658	-0.049382916465843106	IMPRES	0.1
51	Hugo	Hugo	0.6369047619047619	0.5166427775123428	0.7142857142857143	0.6923076923076923	0.38095238095238093	IMPRES	0.1
