	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC
0	Allen	Allen	0.9526627218934911	0.9518643749412978	0.888888888888889	0.9230769230769231	0.8315218406203
1	Allen	Choueiri	0.30769230769230765	0.12915834165834167	0.0	0.375	-0.4236592728681617
2	Allen	Gide	0.7893939393939394	0.8308095692133417	0.6363636363636364	0.6712328767123288	0.388172130039374
3	Allen	Hugo	0.5476190476190476	0.5689365690534854	0.5185185185185186	0.5	0.0
4	Allen	IMVigor210	0.5828644501278772	0.2921938099384487	0.35406698564593303	0.5469798657718121	0.07728249405486953
5	Allen	IMmotion150	0.6239316239316239	0.4303711778858912	0.34285714285714286	0.7212121212121212	0.21982600255746473
6	Allen	Kim	0.7095959595959597	0.663141496036233	0.43999999999999995	0.37777777777777777	0.12016450333006204
7	Allen	Liu	0.631559497413156	0.5527310313068773	0.48571428571428565	0.6635514018691588	0.2546421855056822
8	Allen	MGH	0.4810606060606061	0.3998416384247951	0.125	0.5882352941176471	-0.07865665062071157
9	Allen	Miao	0.6833333333333333	0.4021978021978022	0.5	0.7647058823529411	0.378489059622558
10	Allen	Riaz	0.6219512195121951	0.24637655712862014	0.3448275862068966	0.6274509803921569	0.13018760532489668
11	Allen	Rose	0.6652397260273972	0.3609334107308702	0.3209876543209877	0.38202247191011235	0.08667665467560122
12	Allen	SU2CLC1	0.7298519736842104	0.6262706427866641	0.6341463414634148	0.7058823529411765	0.39337246332430464
13	Allen	SU2CLC2	0.625	0.46483733790719084	0.5217391304347827	0.56	0.2100420126042015
14	Allen	Snyder	0.46938775510204084	0.2923457494886066	0.375	0.5238095238095238	0.0
15	Allen	Zhao	0.7272727272727273	0.6536632127840262	0.16666666666666669	0.6	0.23028309323591914
16	Choueiri	Allen	0.6301775147928994	0.4083862074300633	0.4545454545454546	0.6923076923076923	0.2581988897471611
17	Choueiri	Choueiri	1.0	1.0	0.8571428571428571	0.9375	0.8320502943378436
18	Choueiri	Gide	0.7772727272727273	0.8047902329959061	0.4727272727272728	0.6027397260273972	0.3256708105393219
19	Choueiri	Hugo	0.26190476190476186	0.49378986393168267	0.125	0.46153846153846156	-0.0222717701593687
20	Choueiri	IMVigor210	0.502685421994885	0.22880833884237367	0.2584269662921348	0.5570469798657718	-0.03480812994905419
21	Choueiri	IMmotion150	0.6298076923076924	0.37927774838055367	0.4939759036144578	0.4909090909090909	0.19728035320018888
22	Choueiri	Kim	0.5782828282828283	0.28246548144736083	0.2	0.6444444444444445	-0.01752499093081954
23	Choueiri	Liu	0.5399113082039911	0.46168594463560425	0.0909090909090909	0.6261682242990654	0.09903762091867334
24	Choueiri	MGH	0.4962121212121211	0.3702906411984158	0.0	0.6470588235294118	0.0
25	Choueiri	Miao	0.5666666666666667	0.2948251748251748	0.5000000000000001	0.5294117647058824	0.20658356100321165
26	Choueiri	Riaz	0.5463414634146342	0.2939484222251915	0.2857142857142857	0.6078431372549019	0.04863244349440517
27	Choueiri	Rose	0.5436643835616439	0.2003341517513294	0.2777777777777778	0.4157303370786517	-0.004083935228734603
28	Choueiri	SU2CLC1	0.5353618421052632	0.37232086768177985	0.4155844155844156	0.5588235294117647	0.06136304403562384
29	Choueiri	SU2CLC2	0.4411764705882353	0.2773835152850246	0.14285714285714288	0.52	-0.1847166127834302
30	Choueiri	Snyder	0.6938775510204082	0.4169261294261294	0.39999999999999997	0.5714285714285714	0.06933752452815364
31	Choueiri	Zhao	0.4155844155844156	0.3675563953987576	0.0	0.56	0.0
32	Gide	Allen	0.7544378698224852	0.6914261864498372	0.5714285714285715	0.5384615384615384	0.2906591794880899
33	Gide	Choueiri	0.717948717948718	0.2787037037037037	0.33333333333333337	0.25	0.12403473458920847
34	Gide	Gide	0.9795454545454545	0.9838286541452963	0.9195402298850576	0.9041095890410958	0.818862099880221
35	Gide	Hugo	0.4107142857142857	0.47793202903357607	0.6842105263157894	0.5384615384615384	0.0222717701593687
36	Gide	IMVigor210	0.6790281329923272	0.3938756182156915	0.4065040650406504	0.7550335570469798	0.2566085092706028
37	Gide	IMmotion150	0.6939102564102565	0.5150192089501706	0.4736842105263158	0.3939393939393939	0.1421987087878941
38	Gide	Kim	0.8383838383838383	0.8020369243852766	0.489795918367347	0.4444444444444444	0.28039985489311264
39	Gide	Liu	0.6559497413155949	0.6234901505735935	0.5528455284552845	0.48598130841121495	0.11718398303359172
40	Gide	MGH	0.6174242424242424	0.5695708954144374	0.43243243243243246	0.38235294117647056	-0.11488539158071055
41	Gide	Miao	0.4166666666666667	0.23828005328005325	0.47619047619047616	0.35294117647058826	0.1613743060919757
42	Gide	Riaz	0.6121951219512195	0.3160324352683085	0.3529411764705882	0.35294117647058826	0.11951219512195121
43	Gide	Rose	0.625	0.3755518917655874	0.3333333333333333	0.5056179775280899	0.11860808770300363
44	Gide	SU2CLC1	0.7327302631578948	0.6627030842626094	0.5904761904761905	0.5784313725490197	0.2579452312816171
45	Gide	SU2CLC2	0.5735294117647058	0.3592397898154477	0.5	0.52	0.1572070363806331
46	Gide	Snyder	0.5612244897959184	0.4652729107837467	0.4210526315789474	0.47619047619047616	0.0
47	Gide	Zhao	0.6558441558441558	0.6293196626476677	0.16666666666666669	0.6	0.23028309323591914
48	Hugo	Allen	0.4733727810650888	0.28989448325395933	0.5116279069767441	0.46153846153846156	0.12909944487358055
49	Hugo	Choueiri	0.17948717948717946	0.11140873015873015	0.16666666666666666	0.375	-0.2219167619785609
50	Hugo	Gide	0.3037878787878788	0.41933128754522986	0.47619047619047616	0.3972602739726027	-0.23115801259800353
51	Hugo	Hugo	1.0	1.0	1.0	1.0	1.0
52	Hugo	IMVigor210	0.4471867007672634	0.20459656407367854	0.09302325581395347	0.738255033557047	-0.003604261856162497
53	Hugo	IMmotion150	0.47524928774928776	0.2887000000120409	0.17142857142857143	0.6484848484848484	-0.015701857325533194
54	Hugo	Kim	0.5025252525252525	0.32245793547925883	0.2727272727272727	0.6444444444444445	0.040291148201269014
55	Hugo	Liu	0.4497413155949741	0.3813920601092946	0.453781512605042	0.3925233644859813	-0.12489592908135841
56	Hugo	MGH	0.4772727272727273	0.325640676307236	0.4878048780487806	0.38235294117647056	-0.04088876773716397
57	Hugo	Miao	0.35	0.22203081232492997	0.0	0.5882352941176471	-0.23570226039551584
58	Hugo	Riaz	0.4926829268292683	0.1808211849445865	0.35294117647058826	0.5686274509803921	0.12804555422442265
59	Hugo	Rose	0.5633561643835616	0.19888897142394496	0.0	0.797752808988764	-0.07098293176609363
60	Hugo	SU2CLC1	0.522203947368421	0.3776211740886172	0.2903225806451613	0.5686274509803921	0.0028120079416615474
61	Hugo	SU2CLC2	0.5294117647058824	0.3294754337831931	0.3157894736842105	0.48	-0.0898283738337021
62	Hugo	Snyder	0.3979591836734694	0.2633562399318702	0.0	0.5238095238095238	-0.28867513459481287
63	Hugo	Zhao	0.5909090909090908	0.576286193869926	0.6470588235294118	0.52	0.2613866510869666
64	IMVigor210	Allen	0.6390532544378699	0.5008934893108883	0.0	0.6666666666666666	0.0
65	IMVigor210	Choueiri	0.5384615384615384	0.45227272727272727	0.0	0.8125	0.0
66	IMVigor210	Gide	0.8348484848484848	0.8724498391802565	0.33333333333333337	0.5616438356164384	0.3186510027262766
67	IMVigor210	Hugo	0.34523809523809523	0.5269489279925696	0.0	0.46153846153846156	0.0
68	IMVigor210	IMVigor210	0.8745524296675193	0.8005446300712119	0.8412698412698414	0.9328859060402684	0.8031198467392492
69	IMVigor210	IMmotion150	0.702457264957265	0.47785615933157977	0.07692307692307693	0.7090909090909091	0.07256423199874554
70	IMVigor210	Kim	0.7297979797979799	0.5913585272172329	0.0	0.7333333333333333	0.0
71	IMVigor210	Liu	0.7050997782705101	0.6634076069972614	0.047619047619047616	0.6261682242990654	0.12323302430305413
72	IMVigor210	MGH	0.7689393939393939	0.6811964498675827	0.15384615384615385	0.6764705882352942	0.23570226039551584
73	IMVigor210	Miao	0.6833333333333335	0.43822128851540615	0.0	0.6470588235294118	-0.1613743060919757
74	IMVigor210	Riaz	0.6731707317073171	0.354134701277372	0.0	0.803921568627451	0.0
75	IMVigor210	Rose	0.6832191780821918	0.28357467892780786	0.0	0.8202247191011236	0.0
76	IMVigor210	SU2CLC1	0.6800986842105263	0.6603554204143098	0.392156862745098	0.696078431372549	0.3135720024471847
77	IMVigor210	SU2CLC2	0.8161764705882353	0.7611158857482387	0.5454545454545454	0.8	0.5383054219239551
78	IMVigor210	Snyder	0.6836734693877551	0.5845487845487846	0.0	0.6666666666666666	0.0
79	IMVigor210	Zhao	0.6038961038961039	0.641161328141192	0.0	0.56	0.0
80	IMmotion150	Allen	0.7041420118343196	0.5411106071818508	0.4347826086956522	0.6666666666666666	0.20761369963434992
81	IMmotion150	Choueiri	0.6153846153846154	0.2132936507936508	0.0	0.8125	0.0
82	IMmotion150	Gide	0.8318181818181818	0.8535532642280742	0.7042253521126761	0.7123287671232876	0.4462347715081049
83	IMmotion150	Hugo	0.30952380952380953	0.4400889910233241	0.125	0.46153846153846156	-0.0222717701593687
84	IMmotion150	IMVigor210	0.5894501278772378	0.3372475937668581	0.3291139240506329	0.6442953020134228	0.09514437201892752
85	IMmotion150	IMmotion150	0.938568376068376	0.8930554448310011	0.8631578947368421	0.9212121212121213	0.807935615422027
86	IMmotion150	Kim	0.7828282828282829	0.49205689551084286	0.0	0.7333333333333333	0.0
87	IMmotion150	Liu	0.6393200295639321	0.512383514297238	0.3076923076923077	0.6635514018691588	0.23958474835183885
88	IMmotion150	MGH	0.49242424242424243	0.4104708554291015	0.14285714285714285	0.6470588235294118	0.07693218186208295
89	IMmotion150	Miao	0.35	0.21696692196692197	0.0	0.6470588235294118	-0.1613743060919757
90	IMmotion150	Riaz	0.6121951219512196	0.3941634998913274	0.4210526315789474	0.7843137254901961	0.28957897267750127
91	IMmotion150	Rose	0.5034246575342466	0.17523773173700166	0.12903225806451615	0.6966292134831461	-0.0544513659389963
92	IMmotion150	SU2CLC1	0.6463815789473684	0.48872588294705943	0.23999999999999996	0.6274509803921569	0.0962566926358525
93	IMmotion150	SU2CLC2	0.5441176470588236	0.44047682611861	0.3333333333333333	0.68	0.16840826742715195
94	IMmotion150	Snyder	0.5102040816326531	0.31096387947891707	0.0	0.5714285714285714	-0.22941573387056177
95	IMmotion150	Zhao	0.6493506493506493	0.6669826024508687	0.0	0.56	0.0
96	Kim	Allen	0.6656804733727811	0.5170480814735111	0.4761904761904762	0.717948717948718	0.3143092785468561
97	Kim	Choueiri	0.5128205128205128	0.18357753357753356	0.36363636363636365	0.5625	0.16012815380508713
98	Kim	Gide	0.7181818181818181	0.7513218234531694	0.5172413793103448	0.6164383561643836	0.3280399256759237
99	Kim	Hugo	0.5	0.5423199445668822	0.38095238095238093	0.5	0.04013939192492974
100	Kim	IMVigor210	0.6878516624040921	0.38797876116718155	0.05555555555555555	0.7718120805369127	0.07554800057884346
101	Kim	IMmotion150	0.6581196581196581	0.37761072809810947	0.0	0.6787878787878788	-0.11322770341445958
102	Kim	Kim	0.9646464646464646	0.948503787878788	0.9166666666666666	0.9555555555555556	0.8863636363636364
103	Kim	Liu	0.47856614929785657	0.37473022127735045	0.24137931034482757	0.5887850467289719	0.025556050173246022
104	Kim	MGH	0.7159090909090908	0.6057696580132936	0.5454545454545454	0.7058823529411765	0.3337119062359573
105	Kim	Miao	0.3	0.20472173251585013	0.0	0.5882352941176471	-0.23570226039551584
106	Kim	Riaz	0.5951219512195122	0.240549320686054	0.29629629629629634	0.6274509803921569	0.06984302957695782
107	Kim	Rose	0.7816780821917808	0.391576900507819	0.11764705882352941	0.8314606741573034	0.2276984648808395
108	Kim	SU2CLC1	0.7158717105263157	0.6369455160141712	0.5454545454545454	0.7549019607843137	0.4715595625715076
109	Kim	SU2CLC2	0.5735294117647058	0.44400288641097463	0.3333333333333333	0.68	0.16840826742715195
110	Kim	Snyder	0.3877551020408163	0.2756814871697667	0.0	0.6666666666666666	0.0
111	Kim	Zhao	0.6168831168831169	0.5758897682182965	0.15384615384615385	0.56	0.03564363423913181
112	Liu	Allen	0.7366863905325444	0.460381742926857	0.5714285714285715	0.6923076923076923	0.33541019662496846
113	Liu	Choueiri	0.1538461538461538	0.11043956043956044	0.0	0.75	-0.12403473458920847
114	Liu	Gide	0.7090909090909091	0.728469828957303	0.6575342465753425	0.6575342465753424	0.32727272727272727
115	Liu	Hugo	0.5357142857142857	0.6560514383272205	0.5384615384615384	0.5384615384615384	0.08333333333333333
116	Liu	IMVigor210	0.6527493606138108	0.35975045472945055	0.25531914893617025	0.7651006711409396	0.17191308180188677
117	Liu	IMmotion150	0.6550925925925926	0.5138152649605521	0.39999999999999997	0.7272727272727273	0.2577382232047292
118	Liu	Kim	0.45454545454545453	0.302396014136685	0.1111111111111111	0.6444444444444445	-0.0886968593983624
119	Liu	Liu	0.9364375461936437	0.8729843556554271	0.8809523809523809	0.9065420560747663	0.8047189433176244
120	Liu	MGH	0.7727272727272727	0.6921443441823878	0.5789473684210527	0.5294117647058824	0.26458063752458105
121	Liu	Miao	0.5833333333333334	0.47719780219780217	0.4444444444444445	0.7058823529411765	0.25064020591380154
122	Liu	Riaz	0.7341463414634146	0.4050553445582049	0.4210526315789474	0.7843137254901961	0.28957897267750127
123	Liu	Rose	0.660958904109589	0.358236580889695	0.28571428571428575	0.7752808988764045	0.15786521341434634
124	Liu	SU2CLC1	0.721217105263158	0.6406403843802754	0.53125	0.7058823529411765	0.3403012716973856
125	Liu	SU2CLC2	0.6323529411764706	0.6063842030553988	0.375	0.6	0.08088235294117647
